Wavecontrol MonitEM data
Date: 03/07/2024 13:47:25
MonitEM Serial: 13MT0268
Probe serial: 13WP040364
Frecuencies: 100kHz-8GHz
Units: V/m
Date:,Time,Value,GPGGA,gps_time,lat,N/S,lon,E/O,fix,number_satellites,diution,height,M,geoid_height,M,,*CRC,GPGSA,A,3D_fix,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PDOP,HDOP,VDOP*CRC
2024/03/07,09:04:40,1.32,$GPGGA,120215.0,1351.864809,S,04004.802988,W,1,10,0.8,196.4,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:04:41,1.29,$GPGGA,120216.0,1351.866152,S,04004.799830,W,1,10,0.8,196.6,M,-10.0,M,,*7C,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:04:42,1.25,$GPGGA,120217.0,1351.867586,S,04004.796845,W,1,10,0.8,196.4,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:04:43,1.48,$GPGGA,120218.0,1351.869137,S,04004.793963,W,1,10,0.8,196.3,M,-10.0,M,,*76,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:04:44,1.58,$GPGGA,120219.0,1351.870562,S,04004.791160,W,1,10,0.8,196.4,M,-10.0,M,,*75,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:04:45,1.50,$GPGGA,120220.0,1351.872085,S,04004.788353,W,1,10,0.8,196.3,M,-10.0,M,,*7C,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:04:46,1.48,$GPGGA,120221.0,1351.873483,S,04004.785943,W,1,10,0.8,196.3,M,-10.0,M,,*78,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:04:47,1.42,$GPGGA,120222.0,1351.874786,S,04004.783463,W,1,10,0.8,196.1,M,-10.0,M,,*71,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:04:48,1.40,$GPGGA,120223.0,1351.875944,S,04004.780930,W,1,10,0.8,196.1,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:04:49,1.35,$GPGGA,120224.0,1351.877103,S,04004.778547,W,1,10,0.8,196.0,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:04:50,1.39,$GPGGA,120225.0,1351.878499,S,04004.776443,W,1,10,0.8,196.3,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:04:51,1.57,$GPGGA,120226.0,1351.880127,S,04004.774272,W,1,10,0.8,196.6,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:04:52,1.41,$GPGGA,120227.0,1351.881110,S,04004.771502,W,1,10,0.8,196.9,M,-10.0,M,,*74,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:04:53,1.41,$GPGGA,120228.0,1351.882500,S,04004.769247,W,1,10,0.8,196.9,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:04:54,1.30,$GPGGA,120229.0,1351.883856,S,04004.767047,W,1,10,0.8,197.3,M,-10.0,M,,*7B,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:04:55,1.31,$GPGGA,120230.0,1351.884863,S,04004.764592,W,1,10,0.8,197.6,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:04:56,1.17,$GPGGA,120231.0,1351.885476,S,04004.761937,W,1,10,0.8,198.0,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:04:57,1.23,$GPGGA,120232.0,1351.886308,S,04004.759667,W,1,10,0.8,198.2,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:04:58,1.19,$GPGGA,120233.0,1351.887415,S,04004.757398,W,1,10,0.8,198.2,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:04:59,1.06,$GPGGA,120234.0,1351.888439,S,04004.755198,W,1,10,0.8,198.6,M,-10.0,M,,*71,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:05:00,1.18,$GPGGA,120235.0,1351.889914,S,04004.753355,W,1,10,0.8,199.3,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:05:01,1.20,$GPGGA,120236.0,1351.890985,S,04004.751566,W,1,10,0.8,199.8,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:05:02,1.19,$GPGGA,120237.0,1351.891912,S,04004.749979,W,1,10,0.8,200.3,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:05:03,1.22,$GPGGA,120238.0,1351.892862,S,04004.748491,W,1,10,0.9,200.9,M,-10.0,M,,*78,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.7,0.9,1.5*37
2024/03/07,09:05:04,1.17,$GPGGA,120239.0,1351.893739,S,04004.747339,W,1,10,0.8,201.4,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:05:05,1.14,$GPGGA,120240.0,1351.894230,S,04004.746368,W,1,10,0.8,201.4,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:05:06,1.14,$GPGGA,120241.0,1351.894507,S,04004.745743,W,1,10,0.9,202.2,M,-10.0,M,,*76,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.7,0.9,1.5*37
2024/03/07,09:05:07,1.14,$GPGGA,120242.0,1351.894517,S,04004.745434,W,1,09,0.8,203.0,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,27,28,31,32,,,,1.6,0.8,1.4*32
2024/03/07,09:05:08,1.13,$GPGGA,120243.0,1351.894516,S,04004.745051,W,1,09,0.8,203.2,M,-10.0,M,,*78,$GPGSA,A,3,08,10,16,18,23,27,28,31,32,,,,1.6,0.8,1.4*32
2024/03/07,09:05:09,1.14,$GPGGA,120244.0,1351.894404,S,04004.744539,W,1,08,0.9,203.6,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.7,0.9,1.5*31
2024/03/07,09:05:10,1.18,$GPGGA,120245.0,1351.894317,S,04004.743938,W,1,07,0.9,203.9,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.7,0.9,1.5*3B
2024/03/07,09:05:11,1.21,$GPGGA,120246.0,1351.894414,S,04004.743008,W,1,07,0.9,203.7,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.7,0.9,1.5*3B
2024/03/07,09:05:12,1.23,$GPGGA,120247.0,1351.894614,S,04004.741769,W,1,07,0.9,203.8,M,-10.0,M,,*70,$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.7,0.9,1.5*3B
2024/03/07,09:05:13,1.18,$GPGGA,120248.0,1351.895068,S,04004.740163,W,1,07,0.9,204.2,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.7,0.9,1.5*3B
2024/03/07,09:05:14,1.24,$GPGGA,120249.0,1351.895888,S,04004.738427,W,1,07,0.9,204.0,M,-10.0,M,,*7C,$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.7,0.9,1.5*3B
2024/03/07,09:05:15,1.12,$GPGGA,120250.0,1351.896800,S,04004.736337,W,1,07,0.9,204.2,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.7,0.9,1.5*3B
2024/03/07,09:05:16,1.15,$GPGGA,120251.0,1351.898036,S,04004.733991,W,1,08,0.9,204.4,M,-10.0,M,,*75,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.7,0.9,1.5*31
2024/03/07,09:05:17,1.17,$GPGGA,120252.0,1351.900015,S,04004.729677,W,1,08,0.9,203.9,M,-10.0,M,,*71,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.7,0.9,1.5*31
2024/03/07,09:05:18,1.14,$GPGGA,120253.0,1351.901134,S,04004.726365,W,1,08,0.9,204.4,M,-10.0,M,,*70,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.7,0.9,1.5*31
2024/03/07,09:05:19,1.14,$GPGGA,120254.0,1351.902827,S,04004.723375,W,1,08,0.9,204.3,M,-10.0,M,,*7C,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.7,0.9,1.5*31
2024/03/07,09:05:20,1.16,$GPGGA,120255.0,1351.904712,S,04004.720478,W,1,08,0.9,204.4,M,-10.0,M,,*7C,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.7,0.9,1.5*31
2024/03/07,09:05:21,1.11,$GPGGA,120256.0,1351.905984,S,04004.717701,W,1,08,0.9,204.5,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.7,0.9,1.5*31
2024/03/07,09:05:22,1.12,$GPGGA,120257.0,1351.907419,S,04004.714484,W,1,09,0.8,205.0,M,-10.0,M,,*74,$GPGSA,A,3,08,10,16,18,23,27,28,31,32,,,,1.6,0.8,1.4*32
2024/03/07,09:05:23,1.16,$GPGGA,120258.0,1351.908736,S,04004.711400,W,1,09,0.8,205.3,M,-10.0,M,,*70,$GPGSA,A,3,08,10,16,18,23,27,28,31,32,,,,1.6,0.8,1.4*32
2024/03/07,09:05:24,1.24,$GPGGA,120259.0,1351.910070,S,04004.708272,W,1,09,0.8,205.2,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,27,28,31,32,,,,1.5,0.8,1.3*36
2024/03/07,09:05:25,1.19,$GPGGA,120300.0,1351.911863,S,04004.705044,W,1,09,0.9,205.2,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,27,28,31,32,,,,1.7,0.9,1.5*33
2024/03/07,09:05:26,1.12,$GPGGA,120301.0,1351.913279,S,04004.702056,W,1,08,0.8,205.0,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,27,31,32,,,,,1.5,0.8,1.3*3C
2024/03/07,09:05:27,1.11,$GPGGA,120302.0,1351.914475,S,04004.698761,W,1,08,0.8,204.6,M,-10.0,M,,*76,$GPGSA,A,3,08,10,16,18,23,27,31,32,,,,,1.5,0.8,1.3*3C
2024/03/07,09:05:28,1.09,$GPGGA,120303.0,1351.915984,S,04004.695977,W,1,09,0.8,204.4,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,27,28,31,32,,,,1.5,0.8,1.3*36
2024/03/07,09:05:29,1.11,$GPGGA,120304.0,1351.916553,S,04004.693789,W,1,08,0.8,204.0,M,-10.0,M,,*7C,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.5,0.8,1.3*34
2024/03/07,09:05:30,1.04,$GPGGA,120305.0,1351.917055,S,04004.692790,W,1,08,0.8,203.7,M,-10.0,M,,*76,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.5,0.8,1.3*34
2024/03/07,09:05:31,1.04,$GPGGA,120306.0,1351.917579,S,04004.692177,W,1,08,0.8,203.1,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.5,0.8,1.3*34
2024/03/07,09:05:32,1.13,$GPGGA,120307.0,1351.917532,S,04004.692143,W,1,08,0.8,202.8,M,-10.0,M,,*76,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.5,0.8,1.3*34
2024/03/07,09:05:33,1.06,$GPGGA,120308.0,1351.917558,S,04004.692078,W,1,08,0.8,202.6,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.5,0.8,1.3*34
2024/03/07,09:05:34,1.05,$GPGGA,120309.0,1351.917623,S,04004.692133,W,1,08,0.8,202.3,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.5,0.8,1.3*34
2024/03/07,09:05:35,1.07,$GPGGA,120310.0,1351.917682,S,04004.692225,W,1,08,0.8,202.0,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.5,0.8,1.3*34
2024/03/07,09:05:36,1.09,$GPGGA,120311.0,1351.917733,S,04004.692331,W,1,08,0.8,201.8,M,-10.0,M,,*76,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.5,0.8,1.3*34
2024/03/07,09:05:37,1.03,$GPGGA,120312.0,1351.917795,S,04004.692223,W,1,08,0.8,201.8,M,-10.0,M,,*7B,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.5,0.8,1.3*34
2024/03/07,09:05:38,1.12,$GPGGA,120313.0,1351.918022,S,04004.691811,W,1,08,0.8,201.3,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.5,0.8,1.3*34
2024/03/07,09:05:39,1.07,$GPGGA,120314.0,1351.918476,S,04004.690672,W,1,08,0.8,201.4,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.5,0.8,1.3*34
2024/03/07,09:05:40,1.04,$GPGGA,120315.0,1351.919055,S,04004.689007,W,1,08,0.8,201.5,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.5,0.8,1.3*34
2024/03/07,09:05:41,1.15,$GPGGA,120316.0,1351.920326,S,04004.686414,W,1,08,0.8,201.7,M,-10.0,M,,*7F,$GPGSA,A,3,08,10,16,18,23,27,28,32,,,,,1.5,0.8,1.3*34
2024/03/07,09:05:42,1.13,$GPGGA,120317.0,1351.921525,S,04004.684342,W,1,09,0.8,201.7,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,27,28,31,32,,,,1.5,0.8,1.3*36
2024/03/07,09:05:43,1.13,$GPGGA,120318.0,1351.923471,S,04004.681236,W,1,10,0.8,201.7,M,-10.0,M,,*7F,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:05:44,1.07,$GPGGA,120319.0,1351.925233,S,04004.677999,W,1,10,0.8,201.3,M,-10.0,M,,*7B,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:05:45,1.02,$GPGGA,120320.0,1351.927078,S,04004.674500,W,1,10,0.8,200.8,M,-10.0,M,,*7B,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:05:46,1.02,$GPGGA,120321.0,1351.929013,S,04004.670713,W,1,10,0.8,200.8,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:05:47,1.08,$GPGGA,120322.0,1351.930843,S,04004.666927,W,1,10,0.8,200.2,M,-10.0,M,,*7F,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:05:48,1.11,$GPGGA,120323.0,1351.932700,S,04004.663430,W,1,10,0.8,199.6,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:05:49,1.05,$GPGGA,120324.0,1351.934531,S,04004.659959,W,1,10,0.8,199.2,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:05:50,0.92,$GPGGA,120325.0,1351.936247,S,04004.657033,W,1,10,0.8,198.4,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:05:51,0.93,$GPGGA,120326.0,1351.938019,S,04004.653791,W,1,10,0.8,197.9,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:05:52,0.92,$GPGGA,120327.0,1351.939908,S,04004.650693,W,1,10,0.8,197.5,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:05:53,0.83,$GPGGA,120328.0,1351.941386,S,04004.647605,W,1,10,0.8,196.8,M,-10.0,M,,*7B,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:05:54,0.81,$GPGGA,120329.0,1351.942259,S,04004.644554,W,1,10,0.8,196.2,M,-10.0,M,,*74,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:05:55,0.78,$GPGGA,120330.0,1351.942410,S,04004.641894,W,1,10,0.8,196.4,M,-10.0,M,,*75,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:05:56,0.73,$GPGGA,120331.0,1351.941429,S,04004.639140,W,1,10,0.8,196.4,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:05:57,0.73,$GPGGA,120332.0,1351.939785,S,04004.636275,W,1,10,0.8,196.3,M,-10.0,M,,*76,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:05:58,0.73,$GPGGA,120333.0,1351.937468,S,04004.634821,W,1,10,0.8,197.4,M,-10.0,M,,*76,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:05:59,0.75,$GPGGA,120334.0,1351.934828,S,04004.633222,W,1,10,0.8,197.4,M,-10.0,M,,*74,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:00,0.75,$GPGGA,120335.0,1351.932002,S,04004.632356,W,1,10,0.8,197.7,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:01,0.77,$GPGGA,120336.0,1351.929269,S,04004.632458,W,1,10,0.8,197.8,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:02,0.77,$GPGGA,120337.0,1351.926541,S,04004.632674,W,1,10,0.8,198.2,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:03,0.78,$GPGGA,120338.0,1351.924282,S,04004.633135,W,1,10,0.8,198.4,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:04,0.77,$GPGGA,120339.0,1351.922715,S,04004.633944,W,1,10,0.8,198.0,M,-10.0,M,,*7F,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:05,0.79,$GPGGA,120340.0,1351.920824,S,04004.634430,W,1,10,0.8,197.7,M,-10.0,M,,*7F,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:06,0.82,$GPGGA,120341.0,1351.918975,S,04004.634780,W,1,10,0.8,197.8,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:07,0.78,$GPGGA,120342.0,1351.916884,S,04004.634896,W,1,10,0.8,198.0,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:08,0.80,$GPGGA,120343.0,1351.914769,S,04004.635088,W,1,10,0.8,198.1,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:09,0.78,$GPGGA,120344.0,1351.912260,S,04004.635524,W,1,10,0.8,197.9,M,-10.0,M,,*7B,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:10,0.78,$GPGGA,120345.0,1351.909813,S,04004.635849,W,1,10,0.8,197.7,M,-10.0,M,,*76,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:11,0.78,$GPGGA,120346.0,1351.907302,S,04004.636200,W,1,10,0.8,197.6,M,-10.0,M,,*75,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:06:12,0.87,$GPGGA,120347.0,1351.904708,S,04004.636455,W,1,10,0.8,197.4,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:06:13,0.76,$GPGGA,120348.0,1351.901965,S,04004.636571,W,1,10,0.8,197.1,M,-10.0,M,,*70,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:06:14,0.74,$GPGGA,120349.0,1351.899319,S,04004.636680,W,1,10,0.8,197.0,M,-10.0,M,,*7C,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:06:15,0.79,$GPGGA,120350.0,1351.896632,S,04004.636739,W,1,10,0.8,196.8,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:06:16,0.80,$GPGGA,120351.0,1351.894147,S,04004.636726,W,1,10,0.8,196.8,M,-10.0,M,,*75,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:06:17,0.92,$GPGGA,120352.0,1351.891770,S,04004.636706,W,1,10,0.8,196.7,M,-10.0,M,,*7C,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:18,0.92,$GPGGA,120353.0,1351.889563,S,04004.636683,W,1,10,0.8,196.6,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:19,0.85,$GPGGA,120354.0,1351.887503,S,04004.636715,W,1,10,0.8,196.7,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:20,0.80,$GPGGA,120355.0,1351.885402,S,04004.636823,W,1,10,0.8,196.9,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:21,0.81,$GPGGA,120356.0,1351.883110,S,04004.637119,W,1,10,0.8,197.0,M,-10.0,M,,*74,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:22,0.81,$GPGGA,120357.0,1351.880983,S,04004.638225,W,1,10,0.8,197.2,M,-10.0,M,,*75,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:23,0.82,$GPGGA,120358.0,1351.878892,S,04004.639361,W,1,10,0.8,197.4,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:24,0.79,$GPGGA,120359.0,1351.877036,S,04004.641061,W,1,10,0.8,197.5,M,-10.0,M,,*7F,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:25,0.87,$GPGGA,120400.0,1351.875800,S,04004.646188,W,1,10,0.8,197.6,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:26,0.91,$GPGGA,120401.0,1351.873980,S,04004.649136,W,1,10,0.8,197.6,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:27,0.92,$GPGGA,120402.0,1351.871901,S,04004.652572,W,1,10,0.8,197.6,M,-10.0,M,,*7B,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:28,0.88,$GPGGA,120403.0,1351.869852,S,04004.656053,W,1,10,0.8,197.7,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:29,0.85,$GPGGA,120404.0,1351.867675,S,04004.659740,W,1,10,0.8,197.9,M,-10.0,M,,*71,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:30,0.87,$GPGGA,120405.0,1351.865804,S,04004.663136,W,1,10,0.8,198.2,M,-10.0,M,,*70,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:31,0.92,$GPGGA,120406.0,1351.863539,S,04004.666578,W,1,10,0.8,198.7,M,-10.0,M,,*78,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,09:06:32,0.90,$GPGGA,120407.0,1351.861701,S,04004.669947,W,1,10,0.8,199.5,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:06:33,0.86,$GPGGA,120408.0,1351.859908,S,04004.673585,W,1,10,0.8,199.4,M,-10.0,M,,*75,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,09:06:34,0.83,$GPGGA,120409.0,1351.858481,S,04004.676981,W,1,10,1.0,199.7,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.8,1.0,1.6*33
2024/03/07,09:06:35,0.80,$GPGGA,120410.0,1351.856632,S,04004.679975,W,1,10,1.0,199.8,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.8,1.0,1.6*33
2024/03/07,09:06:36,0.84,$GPGGA,120411.0,1351.854884,S,04004.682754,W,1,10,1.0,199.8,M,-10.0,M,,*70,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.8,1.0,1.6*33
