MES=0.37; ; ; ; V/m; 3.58V; $GNRMC,120503.000,A,2127.3696,S,05422.7806,W,7.73,14.62,270324,,,A*4C;;63.00;91.00;49.00;25.26;63.06 -->27/03/24 08:05:02*;
MES=0.39; ; ; ; V/m; 3.58V; $GNRMC,120504.000,A,2127.3683,S,05422.7803,W,3.94,6.83,270324,,,A*7B;;10.00;112.00;-157.00;25.26;63.06 -->27/03/24 08:05:03*;
MES=0.41; ; ; ; V/m; 3.58V; $GNRMC,120504.000,A,2127.3683,S,05422.7803,W,3.94,6.83,270324,,,A*7B;;-68.00;-149.00;94.00;25.26;63.06 -->27/03/24 08:05:03*;
MES=0.44; ; ; ; V/m; 3.58V; $GNRMC,120504.000,A,2127.3683,S,05422.7803,W,3.94,6.83,270324,,,A*7B;;59.00;8.00;-89.00;25.26;63.06 -->27/03/24 08:05:03*;
MES=0.50; ; ; ; V/m; 3.58V; $GNRMC,120504.000,A,2127.3683,S,05422.7803,W,3.94,6.83,270324,,,A*7B;;-104.00;104.00;79.00;25.26;63.06 -->27/03/24 08:05:04*;
MES=0.51; ; ; ; V/m; 3.58V; $GNRMC,120505.000,A,2127.3676,S,05422.7802,W,2.44,6.83,270324,,,A*7D;;82.00;-83.00;30.00;25.26;63.06 -->27/03/24 08:05:04*;
MES=0.53; ; ; ; V/m; 3.58V; $GNRMC,120505.000,A,2127.3676,S,05422.7802,W,2.44,6.83,270324,,,A*7D;;92.00;-121.00;34.00;25.26;63.06 -->27/03/24 08:05:04*;
MES=0.51; ; ; ; V/m; 3.58V; $GNRMC,120505.000,A,2127.3676,S,05422.7802,W,2.44,6.83,270324,,,A*7D;;-131.00;127.00;-98.00;25.26;63.06 -->27/03/24 08:05:04*;
MES=0.43; ; ; ; V/m; 3.58V; $GNRMC,120505.000,A,2127.3676,S,05422.7802,W,2.44,6.83,270324,,,A*7D;;61.00;-55.00;64.00;25.26;63.06 -->27/03/24 08:05:05*;
MES=0.40; ; ; ; V/m; 3.58V; $GNRMC,120506.000,A,2127.3669,S,05422.7801,W,2.84,6.83,270324,,,A*7F;;-16.00;4.00;11.00;25.26;63.06 -->27/03/24 08:05:05*;
MES=0.37; ; ; ; V/m; 3.58V; $GNRMC,120506.000,A,2127.3669,S,05422.7801,W,2.84,6.83,270324,,,A*7F;;-2.00;20.00;9.00;25.26;63.06 -->27/03/24 08:05:05*;
MES=0.37; ; ; ; V/m; 3.58V; $GNRMC,120506.000,A,2127.3669,S,05422.7801,W,2.84,6.83,270324,,,A*7F;;-2.00;-7.00;-77.00;25.26;63.06 -->27/03/24 08:05:05*;
MES=0.38; ; ; ; V/m; 3.58V; $GNRMC,120507.000,A,2127.3659,S,05422.7798,W,4.91,22.75,270324,,,A*4F;;16.00;74.00;58.00;25.26;63.06 -->27/03/24 08:05:06*;
MES=0.42; ; ; ; V/m; 3.58V; $GNRMC,120507.000,A,2127.3659,S,05422.7798,W,4.91,22.75,270324,,,A*4F;;10.00;-65.00;29.00;25.26;63.06 -->27/03/24 08:05:06*;
