Date;Time;Value;GPGGA;gps_time;lat;N/S;lon;E/O;fix;number_satellites;diution;height;M;geoid_height;M;;*CRC;GPGSA;A;3D_fix;PRN;PRN;PRN;PRN;PRN;PRN;PRN;PRN;PRN;PRN;PRN;PRN;PDOP;HDOP;VDOP*CRC
23/04/2024;16:34:11;8.75;$GPGGA;193413.0;2.045.650.957;S;4.131.676.656;W;1;10;0.8;272.8;M;-5.0;M;;*4E;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:12;8.73;$GPGGA;193414.0;2.045.651.149;S;4.131.671.880;W;1;10;0.8;273.4;M;-5.0;M;;*40;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:13;8.80;$GPGGA;193415.0;2.045.651.990;S;4.131.666.732;W;1;10;0.8;273.4;M;-5.0;M;;*4D;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:14;8.78;$GPGGA;193416.0;2.045.653.080;S;4.131.661.845;W;1;10;0.8;273.2;M;-5.0;M;;*4A;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:15;8.79;$GPGGA;193417.0;2.045.654.455;S;4.131.657.729;W;1;10;0.8;273.2;M;-5.0;M;;*40;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:16;8.69;$GPGGA;193418.0;2.045.655.314;S;4.131.654.776;W;1;10;0.8;273.1;M;-5.0;M;;*46;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:17;8.76;$GPGGA;193419.0;2.045.656.654;S;4.131.652.629;W;1;10;0.8;272.3;M;-5.0;M;;*4B;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:18;8.76;$GPGGA;193420.0;2.045.657.851;S;4.131.650.644;W;1;10;0.8;272.0;M;-5.0;M;;*41;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:19;8.75;$GPGGA;193421.0;2.045.658.963;S;4.131.649.070;W;1;10;0.8;272.4;M;-5.0;M;;*42;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:20;8.74;$GPGGA;193422.0;2.045.659.958;S;4.131.647.889;W;1;10;0.8;272.9;M;-5.0;M;;*45;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:21;8.76;$GPGGA;193423.0;2.045.660.707;S;4.131.646.910;W;1;10;0.8;273.3;M;-5.0;M;;*41;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:22;8.76;$GPGGA;193424.0;2.045.661.161;S;4.131.645.602;W;1;10;0.8;273.5;M;-5.0;M;;*48;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:23;8.82;$GPGGA;193425.0;2.045.661.111;S;4.131.644.454;W;1;10;0.8;274.0;M;-5.0;M;;*4C;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:24;8.77;$GPGGA;193426.0;2.045.660.987;S;4.131.644.024;W;1;10;0.8;274.0;M;-5.0;M;;*4A;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:25;8.79;$GPGGA;193427.0;2.045.661.037;S;4.131.643.974;W;1;10;0.8;274.4;M;-5.0;M;;*47;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:26;8.78;$GPGGA;193428.0;2.045.661.108;S;4.131.643.565;W;1;11;0.8;275.1;M;-5.0;M;;*4C;$GPGSA;A;3;5;7;8;9;13;14;17;19;20;22;30;;1.5;0.8;1.3*37
23/04/2024;16:34:27;8.80;$GPGGA;193429.0;2.045.661.104;S;4.131.643.004;W;1;11;0.8;275.4;M;-5.0;M;;*46;$GPGSA;A;3;5;7;8;9;13;14;17;19;20;22;30;;1.5;0.8;1.3*37
23/04/2024;16:34:28;8.78;$GPGGA;193430.0;2.045.660.930;S;4.131.642.563;W;1;11;0.8;275.4;M;-5.0;M;;*45;$GPGSA;A;3;5;7;8;9;13;14;17;19;20;22;30;;1.5;0.8;1.3*37
23/04/2024;16:34:29;8.78;$GPGGA;193431.0;2.045.660.584;S;4.131.642.177;W;1;11;0.9;275.4;M;-5.0;M;;*47;$GPGSA;A;3;5;7;8;9;13;14;17;19;20;22;30;;1.9;0.9;1.7*3E
23/04/2024;16:34:30;8.79;$GPGGA;193432.0;2.045.659.784;S;4.131.641.854;W;1;11;0.8;275.4;M;-5.0;M;;*46;$GPGSA;A;3;5;7;8;9;13;14;17;19;20;22;30;;1.5;0.8;1.3*37
23/04/2024;16:34:31;8.79;$GPGGA;193433.0;2.045.658.591;S;4.131.641.961;W;1;11;0.8;276.0;M;-5.0;M;;*40;$GPGSA;A;3;5;7;8;9;13;14;17;19;20;22;30;;1.5;0.8;1.3*37
23/04/2024;16:34:32;8.79;$GPGGA;193434.0;2.045.657.197;S;4.131.642.799;W;1;11;0.8;276.2;M;-5.0;M;;*42;$GPGSA;A;3;5;7;8;9;13;14;17;19;20;22;30;;1.5;0.8;1.3*37
23/04/2024;16:34:33;8.79;$GPGGA;193435.0;2.045.655.698;S;4.131.644.391;W;1;10;0.8;275.8;M;-5.0;M;;*4B;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:34;8.74;$GPGGA;193436.0;2.045.653.186;S;4.131.650.954;W;1;10;0.8;276.8;M;-5.0;M;;*43;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:35;8.75;$GPGGA;193437.0;2.045.651.818;S;4.131.654.497;W;1;10;0.8;276.7;M;-5.0;M;;*47;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:36;8.74;$GPGGA;193438.0;2.045.650.368;S;4.131.658.694;W;1;10;0.8;276.3;M;-5.0;M;;*4C;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:37;8.76;$GPGGA;193439.0;2.045.649.265;S;4.131.663.898;W;1;10;0.8;276.2;M;-5.0;M;;*42;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:38;8.77;$GPGGA;193440.0;2.045.648.440;S;4.131.669.446;W;1;10;0.8;275.9;M;-5.0;M;;*41;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:39;8.76;$GPGGA;193441.0;2.045.648.134;S;4.131.675.298;W;1;10;0.8;275.8;M;-5.0;M;;*4F;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.5;0.8;1.3*3F
23/04/2024;16:34:40;8.76;$GPGGA;193442.0;2.045.647.967;S;4.131.680.877;W;1;10;0.9;275.5;M;-5.0;M;;*40;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;2.0;0.9;1.7*3C
23/04/2024;16:34:41;8.75;$GPGGA;193443.0;2.045.648.859;S;4.131.686.345;W;1;10;1.1;275.2;M;-5.0;M;;*40;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;2.1;1.1;1.8*3B
23/04/2024;16:34:42;8.73;$GPGGA;193444.0;2.045.649.561;S;4.131.691.113;W;1;10;1.1;274.9;M;-5.0;M;;*4D;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;2.1;1.1;1.8*3B
23/04/2024;16:34:43;8.77;$GPGGA;193445.0;2.045.650.306;S;4.131.695.232;W;1;9;0.9;274.7;M;-5.0;M;;*48;$GPGSA;A;3;5;7;8;9;13;14;17;22;30;;;;2.0;0.9;1.7*3E
23/04/2024;16:34:44;8.77;$GPGGA;193446.0;2.045.650.932;S;4.131.698.191;W;1;10;0.9;274.7;M;-5.0;M;;*49;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;2.0;0.9;1.7*3C
23/04/2024;16:34:45;8.79;$GPGGA;193447.0;2.045.651.573;S;4.131.700.750;W;1;10;0.9;274.5;M;-5.0;M;;*49;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;2.0;0.9;1.7*3C
23/04/2024;16:34:46;8.79;$GPGGA;193448.0;2.045.652.079;S;4.131.702.970;W;1;8;1.1;274.2;M;-5.0;M;;*43;$GPGSA;A;3;5;7;13;14;17;20;22;30;;;;;2.1;1.1;1.8*3A
23/04/2024;16:34:47;8.79;$GPGGA;193449.0;2.045.652.931;S;4.131.705.555;W;1;8;1.1;274.3;M;-5.0;M;;*4A;$GPGSA;A;3;5;7;13;14;17;20;22;30;;;;;2.1;1.1;1.8*3A
23/04/2024;16:34:48;8.77;$GPGGA;193450.0;2.045.654.464;S;4.131.709.133;W;1;9;1.0;273.9;M;-5.0;M;;*4C;$GPGSA;A;3;5;7;8;13;14;17;20;22;30;;;;1.7;1.0;1.3*3D
23/04/2024;16:34:49;8.76;$GPGGA;193451.0;2.045.655.943;S;4.131.712.974;W;1;9;1.0;273.7;M;-5.0;M;;*4B;$GPGSA;A;3;5;7;8;13;14;17;20;22;30;;;;1.7;1.0;1.3*3D
23/04/2024;16:34:50;8.74;$GPGGA;193452.0;2.045.658.080;S;4.131.717.202;W;1;9;1.1;273.4;M;-5.0;M;;*4E;$GPGSA;A;3;5;7;8;13;14;17;20;22;30;;;;2.1;1.1;1.8*32
23/04/2024;16:34:51;8.71;$GPGGA;193453.0;2.045.660.710;S;4.131.721.573;W;1;10;0.9;272.9;M;-5.0;M;;*43;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:34:52;8.75;$GPGGA;193454.0;2.045.663.432;S;4.131.725.557;W;1;10;0.9;272.6;M;-5.0;M;;*49;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;2.0;0.9;1.8*33
23/04/2024;16:34:53;8.74;$GPGGA;193455.0;2.045.666.981;S;4.131.729.101;W;1;10;0.9;271.7;M;-5.0;M;;*41;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;2.0;0.9;1.8*33
23/04/2024;16:34:54;8.75;$GPGGA;193456.0;2.045.670.729;S;4.131.732.668;W;1;10;0.9;270.8;M;-5.0;M;;*45;$GPGSA;A;3;5;7;8;9;13;14;17;20;22;30;;;2.0;0.9;1.8*33
23/04/2024;16:34:55;8.76;$GPGGA;193457.0;2.045.674.964;S;4.131.735.864;W;1;9;0.9;270.6;M;-5.0;M;;*44;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;1.9;0.9;1.7*3E
23/04/2024;16:34:56;8.77;$GPGGA;193458.0;2.045.679.730;S;4.131.738.796;W;1;9;0.9;269.3;M;-5.0;M;;*4B;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;0.9;1.8*3B
23/04/2024;16:34:57;8.76;$GPGGA;193459.0;2.045.684.730;S;4.131.741.314;W;1;9;0.9;268.2;M;-5.0;M;;*48;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;0.9;1.8*3B
23/04/2024;16:34:58;8.77;$GPGGA;193500.0;2.045.689.892;S;4.131.743.172;W;1;9;0.9;267.4;M;-5.0;M;;*46;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;0.9;1.8*3B
23/04/2024;16:34:59;8.76;$GPGGA;193501.0;2.045.695.132;S;4.131.744.594;W;1;9;0.9;266.4;M;-5.0;M;;*43;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.1;0.9;1.8*3A
23/04/2024;16:35:00;8.77;$GPGGA;193502.0;2.045.700.230;S;4.131.745.766;W;1;8;0.9;265.7;M;-5.0;M;;*43;$GPGSA;A;3;5;7;9;13;14;17;22;30;;;;;2.1;0.9;1.8*38
23/04/2024;16:35:01;8.76;$GPGGA;193503.0;2.045.705.641;S;4.131.746.588;W;1;9;0.9;266.0;M;-5.0;M;;*41;$GPGSA;A;3;5;7;9;13;14;17;19;22;30;;;;2.1;0.9;1.8*30
23/04/2024;16:35:02;8.77;$GPGGA;193504.0;2.045.711.213;S;4.131.746.612;W;1;8;0.9;265.9;M;-5.0;M;;*4B;$GPGSA;A;3;7;9;13;14;17;19;22;30;;;;;2.1;0.9;1.8*35
23/04/2024;16:35:03;8.77;$GPGGA;193505.0;2.045.716.911;S;4.131.746.568;W;1;8;0.9;264.4;M;-5.0;M;;*46;$GPGSA;A;3;7;9;13;14;17;19;22;30;;;;;2.1;0.9;1.8*35
23/04/2024;16:35:04;8.79;$GPGGA;193506.0;2.045.722.363;S;4.131.746.713;W;1;8;0.9;263.6;M;-5.0;M;;*46;$GPGSA;A;3;7;9;13;14;17;19;22;30;;;;;2.1;0.9;1.8*35
23/04/2024;16:35:05;8.80;$GPGGA;193507.0;2.045.727.849;S;4.131.746.619;W;1;8;0.9;263.3;M;-5.0;M;;*4F;$GPGSA;A;3;7;9;13;14;17;19;22;30;;;;;2.1;0.9;1.8*35
23/04/2024;16:35:06;8.79;$GPGGA;193508.0;2.045.733.128;S;4.131.746.353;W;1;9;0.9;262.5;M;-5.0;M;;*46;$GPGSA;A;3;7;9;13;14;17;19;20;22;30;;;;2.1;0.9;1.8*37
23/04/2024;16:35:07;8.75;$GPGGA;193509.0;2.045.738.187;S;4.131.746.374;W;1;9;0.9;262.4;M;-5.0;M;;*4D;$GPGSA;A;3;7;9;13;14;17;19;20;22;30;;;;2.1;0.9;1.8*37
23/04/2024;16:35:08;8.79;$GPGGA;193510.0;2.045.742.429;S;4.131.746.444;W;1;9;0.9;262.2;M;-5.0;M;;*4B;$GPGSA;A;3;7;9;13;14;17;19;20;22;30;;;;2.1;0.9;1.8*37
23/04/2024;16:35:09;8.80;$GPGGA;193511.0;2.045.746.356;S;4.131.746.459;W;1;10;0.9;262.3;M;-5.0;M;;*44;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:10;8.81;$GPGGA;193512.0;2.045.749.687;S;4.131.746.545;W;1;10;0.9;262.3;M;-5.0;M;;*4D;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:11;8.84;$GPGGA;193513.0;2.045.752.547;S;4.131.746.636;W;1;10;1.0;262.5;M;-5.0;M;;*40;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;2.0;1.0;1.7*34
23/04/2024;16:35:12;8.91;$GPGGA;193514.0;2.045.754.798;S;4.131.747.196;W;1;10;1.0;262.5;M;-5.0;M;;*4D;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;2.0;1.0;1.7*34
23/04/2024;16:35:13;8.86;$GPGGA;193515.0;2.045.756.641;S;4.131.748.083;W;1;10;0.9;262.5;M;-5.0;M;;*49;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:14;8.80;$GPGGA;193516.0;2.045.758.048;S;4.131.749.043;W;1;10;0.9;262.3;M;-5.0;M;;*40;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:15;8.79;$GPGGA;193517.0;2.045.759.551;S;4.131.749.885;W;1;10;0.9;262.2;M;-5.0;M;;*4E;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:16;8.80;$GPGGA;193518.0;2.045.761.027;S;4.131.750.359;W;1;10;0.9;261.6;M;-5.0;M;;*4B;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:17;8.80;$GPGGA;193519.0;2.045.762.512;S;4.131.750.324;W;1;10;0.9;261.5;M;-5.0;M;;*43;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:18;8.80;$GPGGA;193520.0;2.045.763.723;S;4.131.749.770;W;1;10;0.9;261.4;M;-5.0;M;;*44;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:19;8.80;$GPGGA;193521.0;2.045.764.498;S;4.131.748.952;W;1;10;0.9;261.2;M;-5.0;M;;*48;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:20;8.78;$GPGGA;193522.0;2.045.765.097;S;4.131.747.969;W;1;10;0.9;261.0;M;-5.0;M;;*44;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:21;8.78;$GPGGA;193523.0;2.045.765.695;S;4.131.747.044;W;1;10;0.9;260.9;M;-5.0;M;;*4F;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:22;8.79;$GPGGA;193524.0;2.045.766.306;S;4.131.746.270;W;1;10;0.9;260.9;M;-5.0;M;;*40;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:23;8.80;$GPGGA;193525.0;2.045.766.779;S;4.131.745.470;W;1;10;0.9;260.9;M;-5.0;M;;*48;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:24;8.81;$GPGGA;193526.0;2.045.767.326;S;4.131.744.669;W;1;10;0.9;261.0;M;-5.0;M;;*47;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:25;8.83;$GPGGA;193527.0;2.045.767.967;S;4.131.743.863;W;1;10;0.9;261.0;M;-5.0;M;;*4A;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:26;8.85;$GPGGA;193528.0;2.045.768.766;S;4.131.742.963;W;1;10;0.9;261.2;M;-5.0;M;;*47;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:27;8.87;$GPGGA;193529.0;2.045.769.387;S;4.131.741.918;W;1;10;0.9;261.6;M;-5.0;M;;*47;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:28;8.81;$GPGGA;193530.0;2.045.770.131;S;4.131.740.883;W;1;10;0.9;261.8;M;-5.0;M;;*44;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:29;8.81;$GPGGA;193531.0;2.045.771.005;S;4.131.739.498;W;1;10;0.9;262.4;M;-5.0;M;;*45;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;2.0;0.9;1.7*3C
23/04/2024;16:35:30;8.82;$GPGGA;193532.0;2.045.771.870;S;4.131.737.929;W;1;10;1.0;263.0;M;-5.0;M;;*48;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;2.4;1.0;2.2*36
23/04/2024;16:35:31;8.83;$GPGGA;193533.0;2.045.772.906;S;4.131.736.403;W;1;10;1.0;263.1;M;-5.0;M;;*4F;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;2.4;1.0;2.2*36
23/04/2024;16:35:32;8.78;$GPGGA;193534.0;2.045.773.983;S;4.131.734.780;W;1;10;1.0;263.3;M;-5.0;M;;*4C;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;2.4;1.0;2.2*36
23/04/2024;16:35:33;8.77;$GPGGA;193535.0;2.045.775.128;S;4.131.732.957;W;1;10;1.0;263.5;M;-5.0;M;;*46;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;2.4;1.0;2.2*36
23/04/2024;16:35:34;8.76;$GPGGA;193536.0;2.045.776.317;S;4.131.731.063;W;1;10;0.9;263.8;M;-5.0;M;;*40;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;2.0;0.9;1.7*3C
23/04/2024;16:35:35;8.83;$GPGGA;193537.0;2.045.777.713;S;4.131.729.672;W;1;9;0.9;264.1;M;-5.0;M;;*49;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;;;;2.0;0.9;1.7*3F
23/04/2024;16:35:36;8.81;$GPGGA;193538.0;2.045.778.748;S;4.131.727.954;W;1;9;0.9;264.6;M;-5.0;M;;*45;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;;;;1.9;0.9;1.7*35
23/04/2024;16:35:37;8.77;$GPGGA;193539.0;2.045.779.804;S;4.131.726.465;W;1;10;0.9;264.5;M;-5.0;M;;*47;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:38;8.77;$GPGGA;193540.0;2.045.780.846;S;4.131.725.390;W;1;10;0.9;263.6;M;-5.0;M;;*43;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:39;8.78;$GPGGA;193541.0;2.045.781.803;S;4.131.724.237;W;1;10;1.0;263.5;M;-5.0;M;;*44;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;2.4;1.0;2.2*36
23/04/2024;16:35:40;8.80;$GPGGA;193542.0;2.045.782.654;S;4.131.723.478;W;1;9;0.9;263.0;M;-5.0;M;;*47;$GPGSA;A;3;5;7;9;13;14;17;19;22;30;;;;2.4;0.9;2.2*3C
23/04/2024;16:35:41;8.80;$GPGGA;193543.0;2.045.783.524;S;4.131.722.790;W;1;8;0.9;263.0;M;-5.0;M;;*46;$GPGSA;A;3;7;9;13;14;17;19;22;30;;;;;2.1;0.9;1.8*35
23/04/2024;16:35:42;8.79;$GPGGA;193544.0;2.045.784.434;S;4.131.722.282;W;1;8;0.9;262.8;M;-5.0;M;;*49;$GPGSA;A;3;7;9;13;14;17;19;22;30;;;;;2.1;0.9;1.8*35
23/04/2024;16:35:43;8.77;$GPGGA;193545.0;2.045.785.461;S;4.131.722.057;W;1;8;0.9;263.7;M;-5.0;M;;*4D;$GPGSA;A;3;7;9;13;14;17;19;22;30;;;;;2.1;0.9;1.8*35
23/04/2024;16:35:44;8.76;$GPGGA;193546.0;2.045.786.425;S;4.131.721.867;W;1;8;0.9;263.7;M;-5.0;M;;*45;$GPGSA;A;3;7;9;13;14;17;19;22;30;;;;;2.1;0.9;1.8*35
23/04/2024;16:35:45;8.61;$GPGGA;193547.0;2.045.787.404;S;4.131.721.744;W;1;8;0.9;263.5;M;-5.0;M;;*4A;$GPGSA;A;3;7;9;13;14;17;19;22;30;;;;;2.1;0.9;1.8*35
23/04/2024;16:35:46;8.74;$GPGGA;193548.0;2.045.788.392;S;4.131.721.629;W;1;9;0.9;263.9;M;-5.0;M;;*45;$GPGSA;A;3;5;7;9;13;14;17;19;22;30;;;;1.9;0.9;1.7*34
23/04/2024;16:35:47;8.76;$GPGGA;193549.0;2.045.789.366;S;4.131.721.468;W;1;9;0.9;264.1;M;-5.0;M;;*46;$GPGSA;A;3;5;7;9;13;14;17;19;22;30;;;;1.9;0.9;1.7*34
23/04/2024;16:35:48;8.77;$GPGGA;193550.0;2.045.790.174;S;4.131.721.272;W;1;9;0.9;263.9;M;-5.0;M;;*45;$GPGSA;A;3;5;7;9;13;14;17;19;22;30;;;;1.9;0.9;1.7*34
23/04/2024;16:35:49;8.75;$GPGGA;193551.0;2.045.790.761;S;4.131.721.039;W;1;9;0.9;263.8;M;-5.0;M;;*4A;$GPGSA;A;3;5;7;9;13;14;17;19;22;30;;;;1.9;0.9;1.7*34
23/04/2024;16:35:50;8.75;$GPGGA;193552.0;2.045.791.099;S;4.131.720.614;W;1;9;0.9;263.6;M;-5.0;M;;*4E;$GPGSA;A;3;5;7;9;13;14;17;19;22;30;;;;1.9;0.9;1.7*34
23/04/2024;16:35:51;8.76;$GPGGA;193553.0;2.045.791.387;S;4.131.720.175;W;1;10;0.9;263.7;M;-5.0;M;;*4A;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;2.1;0.9;1.8*32
23/04/2024;16:35:52;8.77;$GPGGA;193554.0;2.045.791.453;S;4.131.719.751;W;1;10;0.9;264.0;M;-5.0;M;;*49;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:53;8.77;$GPGGA;193555.0;2.045.791.205;S;4.131.719.955;W;1;10;0.9;263.9;M;-5.0;M;;*49;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:35:54;8.81;$GPGGA;193556.0;2.045.791.081;S;4.131.720.093;W;1;10;0.9;263.8;M;-5.0;M;;*4C;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;2.1;0.9;1.8*32
23/04/2024;16:35:55;8.77;$GPGGA;193557.0;2.045.791.029;S;4.131.719.977;W;1;10;0.9;263.8;M;-5.0;M;;*46;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;2.1;0.9;1.8*32
23/04/2024;16:35:56;8.76;$GPGGA;193558.0;2.045.790.907;S;4.131.719.488;W;1;9;0.9;263.9;M;-5.0;M;;*49;$GPGSA;A;3;7;9;13;14;17;19;20;22;30;;;;2.1;0.9;1.8*37
23/04/2024;16:35:57;8.73;$GPGGA;193559.0;2.045.790.729;S;4.131.719.066;W;1;9;0.9;263.8;M;-5.0;M;;*4F;$GPGSA;A;3;7;9;13;14;17;19;20;22;30;;;;2.1;0.9;1.8*37
23/04/2024;16:35:58;8.73;$GPGGA;193600.0;2.045.790.455;S;4.131.718.746;W;1;9;0.9;263.6;M;-5.0;M;;*42;$GPGSA;A;3;7;9;13;14;17;19;20;22;30;;;;2.1;0.9;1.8*37
23/04/2024;16:35:59;8.76;$GPGGA;193601.0;2.045.790.168;S;4.131.718.361;W;1;10;0.9;263.7;M;-5.0;M;;*40;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:36:00;8.72;$GPGGA;193602.0;2.045.789.659;S;4.131.718.095;W;1;10;0.9;263.9;M;-5.0;M;;*48;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:36:01;8.76;$GPGGA;193603.0;2.045.789.159;S;4.131.717.831;W;1;10;0.9;264.0;M;-5.0;M;;*49;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:36:02;8.80;$GPGGA;193604.0;2.045.788.596;S;4.131.717.807;W;1;10;0.9;263.9;M;-5.0;M;;*43;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:36:03;8.84;$GPGGA;193605.0;2.045.787.978;S;4.131.718.036;W;1;10;0.9;263.5;M;-5.0;M;;*48;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
23/04/2024;16:36:04;8.77;$GPGGA;193606.0;2.045.787.443;S;4.131.718.330;W;1;10;0.9;263.0;M;-5.0;M;;*4E;$GPGSA;A;3;5;7;9;13;14;17;19;20;22;30;;;1.9;0.9;1.7*36
