MA;UO101;SAO PEDRO DA AGUA BRANCA                     
MA;UO101;SAO PEDRO DOS CRENTES                        
MA;UO101;SAO RAIMUNDO DAS MANGABEIRAS                 
MA;UO101;SAO RAIMUNDO DO DOCA BEZERRA                 
MA;UO101;SAO ROBERTO                                  
MA;UO101;SAO VICENTE FERRER                           
MA;UO101;SATUBINHA                                    
MA;UO101;SENADOR ALEXANDRE COSTA                      
MA;UO101;SENADOR LA ROCQUE                            
MA;UO101;SERRANO DO MARANHAO                          
MA;UO101;SITIO NOVO                                   
MA;UO101;SUCUPIRA DO NORTE                            
MA;UO101;SUCUPIRA DO RIACHAO                          
MA;UO101;TASSO FRAGOSO                                
MA;UO101;TIMBIRAS                                     
MA;UO101;TIMON                                        
MA;UO101;TRIZIDELA DO VALE                            
MA;UO101;TUFILANDIA                                   
MA;UO101;TUNTUM                                       
MA;UO101;TURIACU                                      
MA;UO101;TURILANDIA                                   
MA;UO101;TUTOIA                                       
MA;UO101;URBANO SANTOS                                
MA;UO101;VARGEM GRANDE                                
MA;UO101;VIANA                                        
MA;UO101;VILA NOVA DOS MARTIRIOS                      
MA;UO101;VITORIA DO MEARIM                            
MA;UO101;VITORINO FREIRE                              
MA;UO101;ZE DOCA                                      
MG;GR04;ABADIA DOS DOURADOS                          
MG;GR04;ABAETE                                       
MG;GR04;ABRE CAMPO                                   
MG;GR04;ACAIACA                                      
MG;GR04;ACUCENA                                      
MG;GR04;AGUA BOA                                     
MG;GR04;AGUA COMPRIDA                                
MG;GR04;AGUANIL                                      
MG;GR04;AGUAS FORMOSAS                               
MG;GR04;AGUAS VERMELHAS                              
MG;GR04;AIMORES                                      
MG;GR04;AIURUOCA                                     
MG;GR04;ALAGOA                                       
MG;GR04;ALBERTINA                                    
MG;GR04;ALEM PARAIBA                                 
MG;GR04;ALFENAS                                      
MG;GR04;ALFREDO VASCONCELOS                          
MG;GR04;ALMENARA                                     
MG;GR04;ALPERCATA                                    
MG;GR04;ALPINOPOLIS                                  
MG;GR04;ALTEROSA                                     
MG;GR04;ALTO CAPARAO                                 
MG;GR04;ALTO JEQUITIBA                               
MG;GR04;ALTO RIO DOCE                                
MG;GR04;ALVARENGA                                    
MG;GR04;ALVINOPOLIS                                  
MG;GR04;ALVORADA DE MINAS                            
MG;GR04;AMPARO DO SERRA                              
MG;GR04;ANDRADAS                                     
MG;GR04;ANDRELANDIA                                  
MG;GR04;ANGELANDIA                                   
MG;GR04;ANTONIO CARLOS                               
MG;GR04;ANTONIO DIAS                                 
MG;GR04;ANTONIO PRADO DE MINAS                       
MG;GR04;ARACAI                                       
MG;GR04;ARACITABA                                    
MG;GR04;ARACUAI                                      
MG;GR04;ARAGUARI                                     
MG;GR04;ARANTINA                                     
MG;GR04;ARAPONGA                                     
MG;GR04;ARAPORA                                      
MG;GR04;ARAPUA                                       
MG;GR04;ARAUJOS                                      
MG;GR04;ARAXA                                        
MG;GR04;ARCEBURGO                                    
MG;GR04;ARCOS                                        
MG;GR04;AREADO                                       
MG;GR04;ARGIRITA                                     
MG;GR04;ARICANDUVA                                   
MG;GR04;ARINOS                                       
MG;GR04;ASTOLFO DUTRA                                
MG;GR04;ATALEIA                                      
MG;GR04;AUGUSTO DE LIMA                              
MG;GR04;BAEPENDI                                     
MG;GR04;BALDIM                                       
MG;GR04;BAMBUI                                       
MG;GR04;BANDEIRA                                     
MG;GR04;BANDEIRA DO SUL                              
MG;GR04;BARAO DE COCAIS                              
MG;GR04;BARAO DE MONTE ALTO                          
MG;GR04;BARBACENA                                    
MG;GR04;BARRA LONGA                                  
MG;GR04;BARROSO                                      
MG;GR04;BELA VISTA DE MINAS                          
MG;GR04;BELMIRO BRAGA                                
MG;GR04;BELO HORIZONTE                               
MG;GR04;BELO ORIENTE                                 
MG;GR04;BELO VALE                                    
MG;GR04;BERILO                                       
MG;GR04;BERIZAL                                      
MG;GR04;BERTOPOLIS                                   
MG;GR04;BETIM                                        
MG;GR04;BIAS FORTES                                  
MG;GR04;BICAS                                        
MG;GR04;BIQUINHAS                                    
MG;GR04;BOA ESPERANCA                                
MG;GR04;BOCAINA DE MINAS                             
MG;GR04;BOCAIUVA                                     
MG;GR04;BOM DESPACHO                                 
MG;GR04;BOM JARDIM DE MINAS                          
MG;GR04;BOM JESUS DA PENHA                           
MG;GR04;BOM JESUS DO AMPARO                          
MG;GR04;BOM JESUS DO GALHO                           
MG;GR04;BOM REPOUSO                                  
MG;GR04;BOM SUCESSO                                  
MG;GR04;BONFIM                                       
MG;GR04;BONFINOPOLIS DE MINAS                        
MG;GR04;BONITO DE MINAS                              
MG;GR04;BORDA DA MATA                                
MG;GR04;BOTELHOS                                     
MG;GR04;BOTUMIRIM                                    
MG;GR04;BRAS PIRES                                   
MG;GR04;BRASILANDIA DE MINAS                         
MG;GR04;BRASILIA DE MINAS                            
MG;GR04;BRASOPOLIS                                   
MG;GR04;BRAUNAS                                      
MG;GR04;BRUMADINHO                                   
MG;GR04;BUENO BRANDAO                                
MG;GR04;BUENOPOLIS                                   
MG;GR04;BUGRE                                        
MG;GR04;BURITIS                                      
MG;GR04;BURITIZEIRO                                  
MG;GR04;CABECEIRA GRANDE                             
MG;GR04;CABO VERDE                                   
MG;GR04;CACHOEIRA DA PRATA                           
MG;GR04;CACHOEIRA DE MINAS                           
MG;GR04;CACHOEIRA DE PAJEU                           
MG;GR04;CACHOEIRA DOURADA                            
MG;GR04;CAETANOPOLIS                                 
MG;GR04;CAETE                                        
MG;GR04;CAIANA                                       
MG;GR04;CAJURI                                       
MG;GR04;CALDAS                                       
MG;GR04;CAMACHO                                      
MG;GR04;CAMANDUCAIA                                  
MG;GR04;CAMBUI                                       
MG;GR04;CAMBUQUIRA                                   
MG;GR04;CAMPANARIO                                   
MG;GR04;CAMPANHA                                     
MG;GR04;CAMPESTRE                                    
MG;GR04;CAMPINA VERDE                                
MG;GR04;CAMPO AZUL                                   
MG;GR04;CAMPO BELO                                   
MG;GR04;CAMPO DO MEIO                                
MG;GR04;CAMPO FLORIDO                                
MG;GR04;CAMPOS ALTOS                                 
MG;GR04;CAMPOS GERAIS                                
MG;GR04;CANA VERDE                                   
MG;GR04;CANAA                                        
MG;GR04;CANAPOLIS                                    
MG;GR04;CANDEIAS                                     
MG;GR04;CANTAGALO                                    
MG;GR04;CAPARAO                                      
MG;GR04;CAPELA NOVA                                  
MG;GR04;CAPELINHA                                    
MG;GR04;CAPETINGA                                    
MG;GR04;CAPIM BRANCO                                 
MG;GR04;CAPINOPOLIS                                  
MG;GR04;CAPITAO ANDRADE                              
MG;GR04;CAPITAO ENEAS                                
MG;GR04;CAPITOLIO                                    
MG;GR04;CAPUTIRA                                     
MG;GR04;CARAI                                        
MG;GR04;CARANAIBA                                    
MG;GR04;CARANDAI                                     
MG;GR04;CARANGOLA                                    
MG;GR04;CARATINGA                                    
MG;GR04;CARBONITA                                    
MG;GR04;CAREACU                                      
MG;GR04;CARLOS CHAGAS                                
MG;GR04;CARMESIA                                     
MG;GR04;CARMO DA CACHOEIRA                           
MG;GR04;CARMO DA MATA                                
MG;GR04;CARMO DE MINAS                               
MG;GR04;CARMO DO CAJURU                              
MG;GR04;CARMO DO PARANAIBA                           
MG;GR04;CARMO DO RIO CLARO                           
MG;GR04;CARMOPOLIS DE MINAS                          
MG;GR04;CARNEIRINHO                                  
MG;GR04;CARRANCAS                                    
MG;GR04;CARVALHOPOLIS                                
MG;GR04;CARVALHOS                                    
MG;GR04;CASA GRANDE                                  
MG;GR04;CASCALHO RICO                                
MG;GR04;CASSIA                                       
MG;GR04;CATAGUASES                                   
MG;GR04;CATAS ALTAS                                  
MG;GR04;CATAS ALTAS DA NORUEGA                       
MG;GR04;CATUJI                                       
MG;GR04;CATUTI                                       
MG;GR04;CAXAMBU                                      
MG;GR04;CEDRO DO ABAETE                              
MG;GR04;CENTRAL DE MINAS                             
MG;GR04;CENTRALINA                                   
MG;GR04;CHACARA                                      
MG;GR04;CHALE                                        
MG;GR04;CHAPADA DO NORTE                             
MG;GR04;CHAPADA GAUCHA                               
MG;GR04;CHIADOR                                      
MG;GR04;CIPOTANEA                                    
MG;GR04;CLARAVAL                                     
MG;GR04;CLARO DOS POCOES                             
MG;GR04;CLAUDIO                                      
MG;GR04;COIMBRA                                      
MG;GR04;COLUNA                                       
MG;GR04;COMENDADOR GOMES                             
MG;GR04;COMERCINHO                                   
MG;GR04;CONCEICAO DA APARECIDA                       
MG;GR04;CONCEICAO DA BARRA DE MINAS                  
MG;GR04;CONCEICAO DAS ALAGOAS                        
MG;GR04;CONCEICAO DAS PEDRAS                         
MG;GR04;CONCEICAO DE IPANEMA                         
MG;GR04;CONCEICAO DO MATO DENTRO                     
MG;GR04;CONCEICAO DO PARA                            
MG;GR04;CONCEICAO DO RIO VERDE                       
MG;GR04;CONCEICAO DOS OUROS                          
MG;GR04;CONEGO MARINHO                               
MG;GR04;CONFINS                                      
MG;GR04;CONGONHAL                                    
MG;GR04;CONGONHAS                                    
MG;GR04;CONGONHAS DO NORTE                           
MG;GR04;CONQUISTA                                    
MG;GR04;CONSELHEIRO LAFAIETE                         
MG;GR04;CONSELHEIRO PENA                             
MG;GR04;CONSOLACAO                                   
MG;GR04;CONTAGEM                                     
MG;GR04;COQUEIRAL                                    
MG;GR04;CORACAO DE JESUS                             
MG;GR04;CORDISBURGO                                  
MG;GR04;CORDISLANDIA                                 
MG;GR04;CORINTO                                      
MG;GR04;COROACI                                      
MG;GR04;COROMANDEL                                   
MG;GR04;CORONEL FABRICIANO                           
MG;GR04;CORONEL MURTA                                
MG;GR04;CORONEL PACHECO                              
MG;GR04;CORONEL XAVIER CHAVES                        
MG;GR04;CORREGO DANTA                                
MG;GR04;CORREGO DO BOM JESUS                         
MG;GR04;CORREGO FUNDO                                
MG;GR04;CORREGO NOVO                                 
MG;GR04;COUTO DE MAGALHAES DE MINAS                  
MG;GR04;CRISOLITA                                    
MG;GR04;CRISTAIS                                     
MG;GR04;CRISTALIA                                    
MG;GR04;CRISTIANO OTONI                              
MG;GR04;CRISTINA                                     
MG;GR04;CRUCILANDIA                                  
MG;GR04;CRUZEIRO DA FORTALEZA                        
MG;GR04;CRUZILIA                                     
MG;GR04;CUPARAQUE                                    
MG;GR04;CURRAL DE DENTRO                             
MG;GR04;CURVELO                                      
MG;GR04;DATAS                                        
MG;GR04;DELFIM MOREIRA                               
MG;GR04;DELFINOPOLIS                                 
MG;GR04;DELTA                                        
MG;GR04;DEMAIS MUNICIPIOS                            
MG;GR04;DESCOBERTO                                   
MG;GR04;DESTERRO DE ENTRE RIOS                       
MG;GR04;DESTERRO DO MELO                             
MG;GR04;DIAMANTINA                                   
MG;GR04;DIOGO DE VASCONCELOS                         
MG;GR04;DIONISIO                                     
MG;GR04;DIVINESIA                                    
MG;GR04;DIVINO                                       
MG;GR04;DIVINO DAS LARANJEIRAS                       
MG;GR04;DIVINOLANDIA DE MINAS                        
MG;GR04;DIVINOPOLIS                                  
MG;GR04;DIVISA ALEGRE                                
MG;GR04;DIVISA NOVA                                  
MG;GR04;DIVISOPOLIS                                  
MG;GR04;DOM BOSCO                                    
MG;GR04;DOM CAVATI                                   
MG;GR04;DOM JOAQUIM                                  
MG;GR04;DOM SILVERIO                                 
MG;GR04;DOM VICOSO                                   
MG;GR04;DONA EUSEBIA                                 
MG;GR04;DORES DE CAMPOS                              
MG;GR04;DORES DE GUANHAES                            
MG;GR04;DORES DO INDAIA                              
MG;GR04;DORES DO TURVO                               
MG;GR04;DORESOPOLIS                                  
MG;GR04;DOURADOQUARA                                 
MG;GR04;DURANDE                                      
MG;GR04;ELOI MENDES                                  
MG;GR04;ENGENHEIRO CALDAS                            
MG;GR04;ENGENHEIRO NAVARRO                           
MG;GR04;ENTRE FOLHAS                                 
MG;GR04;ENTRE RIOS DE MINAS                          
MG;GR04;ERVALIA                                      
MG;GR04;ESMERALDAS                                   
MG;GR04;ESPERA FELIZ                                 
MG;GR04;ESPINOSA                                     
MG;GR04;ESPIRITO SANTO DO DOURADO                    
MG;GR04;ESTIVA                                       
MG;GR04;ESTRELA DALVA                                
MG;GR04;ESTRELA DO INDAIA                            
MG;GR04;ESTRELA DO SUL                               
MG;GR04;EUGENOPOLIS                                  
MG;GR04;EWBANK DA CAMARA                             
MG;GR04;EXTREMA                                      
MG;GR04;FAMA                                         
MG;GR04;FARIA LEMOS                                  
MG;GR04;FELICIO DOS SANTOS                           
MG;GR04;FELISBURGO                                   
MG;GR04;FELIXLANDIA                                  
MG;GR04;FERNANDES TOURINHO                           
MG;GR04;FERROS                                       
MG;GR04;FERVEDOURO                                   
MG;GR04;FLORESTAL                                    
MG;GR04;FORMIGA                                      
MG;GR04;FORMOSO                                      
MG;GR04;FORTALEZA DE MINAS                           
MG;GR04;FORTUNA DE MINAS                             
MG;GR04;FRANCISCO BADARO                             
MG;GR04;FRANCISCO DUMONT                             
MG;GR04;FRANCISCO SA                                 
MG;GR04;FRANCISCOPOLIS                               
MG;GR04;FREI GASPAR                                  
MG;GR04;FREI INOCENCIO                               
MG;GR04;FREI LAGONEGRO                               
MG;GR04;FRONTEIRA                                    
MG;GR04;FRONTEIRA DOS VALES                          
MG;GR04;FRUTA DE LEITE                               
MG;GR04;FRUTAL                                       
MG;GR04;FUNILANDIA                                   
MG;GR04;GALILEIA                                     
MG;GR04;GAMELEIRAS                                   
MG;GR04;GLAUCILANDIA                                 
MG;GR04;GOIABEIRA                                    
MG;GR04;GOIANA                                       
MG;GR04;GONCALVES                                    
MG;GR04;GONZAGA                                      
MG;GR04;GOUVEIA                                      
MG;GR04;GOVERNADOR VALADARES                         
MG;GR04;GRAO MOGOL                                   
MG;GR04;GRUPIARA                                     
MG;GR04;GUANHAES                                     
MG;GR04;GUAPE                                        
MG;GR04;GUARACIABA                                   
MG;GR04;GUARACIAMA                                   
MG;GR04;GUARANESIA                                   
MG;GR04;GUARANI                                      
MG;GR04;GUARARA                                      
MG;GR04;GUARDA-MOR                                   
MG;GR04;GUAXUPE                                      
MG;GR04;GUIDOVAL                                     
MG;GR04;GUIMARANIA                                   
MG;GR04;GUIRICEMA                                    
MG;GR04;GURINHATA                                    
MG;GR04;HELIODORA                                    
MG;GR04;IAPU                                         
MG;GR04;IBERTIOGA                                    
MG;GR04;IBIA                                         
MG;GR04;IBIAI                                        
MG;GR04;IBIRACATU                                    
MG;GR04;IBIRACI                                      
MG;GR04;IBIRITE                                      
MG;GR04;IBITIURA DE MINAS                            
MG;GR04;IBITURUNA                                    
MG;GR04;ICARAI DE MINAS                              
MG;GR04;IGARAPE                                      
MG;GR04;IGARATINGA                                   
MG;GR04;IGUATAMA                                     
MG;GR04;IJACI                                        
MG;GR04;ILICINEA                                     
MG;GR04;IMBE DE MINAS                                
MG;GR04;INCONFIDENTES                                
MG;GR04;INDAIABIRA                                   
MG;GR04;INDIANOPOLIS                                 
MG;GR04;INGAI                                        
MG;GR04;INHAPIM                                      
MG;GR04;INHAUMA                                      
MG;GR04;INIMUTABA                                    
MG;GR04;IPABA                                        
MG;GR04;IPANEMA                                      
MG;GR04;IPATINGA                                     
MG;GR04;IPIACU                                       
MG;GR04;IPUIUNA                                      
MG;GR04;IRAI DE MINAS                                
MG;GR04;ITABIRA                                      
MG;GR04;ITABIRINHA                                   
MG;GR04;ITABIRITO                                    
MG;GR04;ITACAMBIRA                                   
MG;GR04;ITACARAMBI                                   
MG;GR04;ITAGUARA                                     
MG;GR04;ITAIPE                                       
MG;GR04;ITAJUBA                                      
MG;GR04;ITAMARANDIBA                                 
MG;GR04;ITAMARATI DE MINAS                           
MG;GR04;ITAMBACURI                                   
MG;GR04;ITAMBE DO MATO DENTRO                        
MG;GR04;ITAMOGI                                      
MG;GR04;ITAMONTE                                     
MG;GR04;ITANHANDU                                    
MG;GR04;ITANHOMI                                     
MG;GR04;ITAOBIM                                      
MG;GR04;ITAPAGIPE                                    
MG;GR04;ITAPECERICA                                  
MG;GR04;ITAPEVA                                      
MG;GR04;ITATIAIUCU                                   
MG;GR04;ITAU DE MINAS                                
MG;GR04;ITAUNA                                       
MG;GR04;ITAVERAVA                                    
MG;GR04;ITINGA                                       
MG;GR04;ITUETA                                       
MG;GR04;ITUIUTABA                                    
MG;GR04;ITUMIRIM                                     
MG;GR04;ITURAMA                                      
MG;GR04;ITUTINGA                                     
MG;GR04;JABOTICATUBAS                                
MG;GR04;JACINTO                                      
MG;GR04;JACUI                                        
MG;GR04;JACUTINGA                                    
MG;GR04;JAGUARACU                                    
MG;GR04;JAIBA                                        
MG;GR04;JAMPRUCA                                     
MG;GR04;JANAUBA                                      
MG;GR04;JANUARIA                                     
MG;GR04;JAPARAIBA                                    
MG;GR04;JAPONVAR                                     
MG;GR04;JECEABA                                      
MG;GR04;JENIPAPO DE MINAS                            
MG;GR04;JEQUERI                                      
MG;GR04;JEQUITAI                                     
MG;GR04;JEQUITIBA                                    
MG;GR04;JEQUITINHONHA                                
MG;GR04;JESUANIA                                     
MG;GR04;JOAIMA                                       
MG;GR04;JOANESIA                                     
MG;GR04;JOAO MONLEVADE                               
MG;GR04;JOAO PINHEIRO                                
MG;GR04;JOAQUIM FELICIO                              
MG;GR04;JORDANIA                                     
MG;GR04;JOSE GONCALVES DE MINAS                      
MG;GR04;JOSE RAYDAN                                  
MG;GR04;JOSENOPOLIS                                  
MG;GR04;JUATUBA                                      
MG;GR04;JUIZ DE FORA                                 
MG;GR04;JURAMENTO                                    
MG;GR04;JURUAIA                                      
MG;GR04;JUVENILIA                                    
MG;GR04;LADAINHA                                     
MG;GR04;LAGAMAR                                      
MG;GR04;LAGOA DA PRATA                               
MG;GR04;LAGOA DOS PATOS                              
MG;GR04;LAGOA DOURADA                                
MG;GR04;LAGOA FORMOSA                                
MG;GR04;LAGOA GRANDE                                 
MG;GR04;LAGOA SANTA                                  
MG;GR04;LAJINHA                                      
MG;GR04;LAMBARI                                      
MG;GR04;LAMIM                                        
MG;GR04;LARANJAL                                     
MG;GR04;LASSANCE                                     
MG;GR04;LAVRAS                                       
MG;GR04;LEANDRO FERREIRA                             
MG;GR04;LEME DO PRADO                                
MG;GR04;LEOPOLDINA                                   
MG;GR04;LIBERDADE                                    
MG;GR04;LIMA DUARTE                                  
MG;GR04;LIMEIRA DO OESTE                             
MG;GR04;LONTRA                                       
MG;GR04;LUISBURGO                                    
MG;GR04;LUISLANDIA                                   
MG;GR04;LUMINARIAS                                   
MG;GR04;LUZ                                          
MG;GR04;MACHACALIS                                   
MG;GR04;MACHADO                                      
MG;GR04;MADRE DE DEUS DE MINAS                       
MG;GR04;MALACACHETA                                  
MG;GR04;MAMONAS                                      
MG;GR04;MANGA                                        
MG;GR04;MANHUACU                                     
MG;GR04;MANHUMIRIM                                   
MG;GR04;MANTENA                                      
MG;GR04;MAR DE ESPANHA                               
MG;GR04;MARAVILHAS                                   
MG;GR04;MARIA DA FE                                  
MG;GR04;MARIANA                                      
MG;GR04;MARILAC                                      
MG;GR04;MARIO CAMPOS                                 
MG;GR04;MARIPA DE MINAS                              
MG;GR04;MARLIERIA                                    
MG;GR04;MARMELOPOLIS                                 
MG;GR04;MARTINHO CAMPOS                              
MG;GR04;MARTINS SOARES                               
MG;GR04;MATA VERDE                                   
MG;GR04;MATERLANDIA                                  
MG;GR04;MATEUS LEME                                  
MG;GR04;MATHIAS LOBATO                               
MG;GR04;MATIAS BARBOSA                               
MG;GR04;MATIAS CARDOSO                               
MG;GR04;MATIPO                                       
MG;GR04;MATO VERDE                                   
MG;GR04;MATOZINHOS                                   
MG;GR04;MATUTINA                                     
MG;GR04;MEDEIROS                                     
MG;GR04;MEDINA                                       
MG;GR04;MENDES PIMENTEL                              
MG;GR04;MERCES                                       
MG;GR04;MESQUITA                                     
MG;GR04;MINAS NOVAS                                  
MG;GR04;MINDURI                                      
MG;GR04;MIRABELA                                     
MG;GR04;MIRADOURO                                    
MG;GR04;MIRAI                                        
MG;GR04;MIRAVANIA                                    
MG;GR04;MOEDA                                        
MG;GR04;MOEMA                                        
MG;GR04;MONJOLOS                                     
MG;GR04;MONSENHOR PAULO                              
MG;GR04;MONTALVANIA                                  
MG;GR04;MONTE ALEGRE DE MINAS                        
MG;GR04;MONTE AZUL                                   
MG;GR04;MONTE BELO                                   
MG;GR04;MONTE CARMELO                                
MG;GR04;MONTE FORMOSO                                
MG;GR04;MONTE SANTO DE MINAS                         
MG;GR04;MONTE SIAO                                   
MG;GR04;MONTES CLAROS                                
MG;GR04;MONTEZUMA                                    
MG;GR04;MORADA NOVA DE MINAS                         
MG;GR04;MORRO DA GARCA                               
MG;GR04;MORRO DO PILAR                               
MG;GR04;MUNHOZ                                       
MG;GR04;MURIAE                                       
MG;GR04;MUTUM                                        
MG;GR04;MUZAMBINHO                                   
MG;GR04;NACIP RAYDAN                                 
MG;GR04;NANUQUE                                      
MG;GR04;NAQUE                                        
MG;GR04;NATALANDIA                                   
MG;GR04;NATERCIA                                     
MG;GR04;NAZARENO                                     
MG;GR04;NEPOMUCENO                                   
MG;GR04;NINHEIRA                                     
MG;GR04;NOVA BELEM                                   
MG;GR04;NOVA ERA                                     
MG;GR04;NOVA LIMA                                    
MG;GR04;NOVA MODICA                                  
MG;GR04;NOVA PONTE                                   
MG;GR04;NOVA PORTEIRINHA                             
MG;GR04;NOVA RESENDE                                 
MG;GR04;NOVA SERRANA                                 
MG;GR04;NOVA UNIAO                                   
MG;GR04;NOVO CRUZEIRO                                
MG;GR04;NOVO ORIENTE DE MINAS                        
MG;GR04;NOVORIZONTE                                  
MG;GR04;OLARIA                                       
MG;GR04;OLHOS-D'AGUA                                 
MG;GR04;OLIMPIO NORONHA                              
MG;GR04;OLIVEIRA                                     
MG;GR04;OLIVEIRA FORTES                              
MG;GR04;ONCA DE PITANGUI                             
MG;GR04;ORATORIOS                                    
MG;GR04;ORIZANIA                                     
MG;GR04;OURO BRANCO                                  
MG;GR04;OURO FINO                                    
MG;GR04;OURO PRETO                                   
MG;GR04;OURO VERDE DE MINAS                          
MG;GR04;PADRE CARVALHO                               
MG;GR04;PADRE PARAISO                                
MG;GR04;PAI PEDRO                                    
MG;GR04;PAINEIRAS                                    
MG;GR04;PAINS                                        
MG;GR04;PAIVA                                        
MG;GR04;PALMA                                        
MG;GR04;PALMOPOLIS                                   
MG;GR04;PAPAGAIOS                                    
MG;GR04;PARA DE MINAS                                
MG;GR04;PARACATU                                     
MG;GR04;PARAGUACU                                    
MG;GR04;PARAISOPOLIS                                 
MG;GR04;PARAOPEBA                                    
MG;GR04;PASSA QUATRO                                 
MG;GR04;PASSA TEMPO                                  
MG;GR04;PASSABEM                                     
MG;GR04;PASSA-VINTE                                  
MG;GR04;PASSOS                                       
MG;GR04;PATIS                                        
MG;GR04;PATOS DE MINAS                               
MG;GR04;PATROCINIO                                   
MG;GR04;PATROCINIO DO MURIAE                         
MG;GR04;PAULA CANDIDO                                
MG;GR04;PAULISTAS                                    
MG;GR04;PAVAO                                        
MG;GR04;PECANHA                                      
MG;GR04;PEDRA AZUL                                   
MG;GR04;PEDRA BONITA                                 
MG;GR04;PEDRA DO ANTA                                
MG;GR04;PEDRA DO INDAIA                              
MG;GR04;PEDRA DOURADA                                
MG;GR04;PEDRALVA                                     
MG;GR04;PEDRAS DE MARIA DA CRUZ                      
MG;GR04;PEDRINOPOLIS                                 
MG;GR04;PEDRO LEOPOLDO                               
MG;GR04;PEDRO TEIXEIRA                               
MG;GR04;PEQUERI                                      
MG;GR04;PEQUI                                        
MG;GR04;PERDIGAO                                     
MG;GR04;PERDIZES                                     
MG;GR04;PERDOES                                      
MG;GR04;PERIQUITO                                    
MG;GR04;PESCADOR                                     
MG;GR04;PIAU                                         
MG;GR04;PIEDADE DE CARATINGA                         
MG;GR04;PIEDADE DE PONTE NOVA                        
MG;GR04;PIEDADE DO RIO GRANDE                        
MG;GR04;PIEDADE DOS GERAIS                           
MG;GR04;PIMENTA                                      
MG;GR04;PINGO-D'AGUA                                 
MG;GR04;PINTOPOLIS                                   
MG;GR04;PIRACEMA                                     
MG;GR04;PIRAJUBA                                     
MG;GR04;PIRANGA                                      
MG;GR04;PIRANGUCU                                    
MG;GR04;PIRANGUINHO                                  
MG;GR04;PIRAPETINGA                                  
MG;GR04;PIRAPORA                                     
MG;GR04;PIRAUBA                                      
MG;GR04;PITANGUI                                     
MG;GR04;PIUMHI                                       
MG;GR04;PLANURA                                      
MG;GR04;POCO FUNDO                                   
MG;GR04;POCOS DE CALDAS                              
MG;GR04;POCRANE                                      
MG;GR04;POMPEU                                       
MG;GR04;PONTE NOVA                                   
MG;GR04;PONTO CHIQUE                                 
MG;GR04;PONTO DOS VOLANTES                           
MG;GR04;PORTEIRINHA                                  
MG;GR04;PORTO FIRME                                  
MG;GR04;POTE                                         
MG;GR04;POUSO ALEGRE                                 
MG;GR04;POUSO ALTO                                   
MG;GR04;PRADOS                                       
MG;GR04;PRATA                                        
MG;GR04;PRATAPOLIS                                   
MG;GR04;PRATINHA                                     
MG;GR04;PRESIDENTE BERNARDES                         
MG;GR04;PRESIDENTE JUSCELINO                         
MG;GR04;PRESIDENTE KUBITSCHEK                        
MG;GR04;PRESIDENTE OLEGARIO                          
MG;GR04;PRUDENTE DE MORAIS                           
MG;GR04;QUARTEL GERAL                                
MG;GR04;QUELUZITO                                    
MG;GR04;RAPOSOS                                      
MG;GR04;RAUL SOARES                                  
MG;GR04;RECREIO                                      
MG;GR04;REDUTO                                       
MG;GR04;RESENDE COSTA                                
MG;GR04;RESPLENDOR                                   
MG;GR04;RESSAQUINHA                                  
MG;GR04;RIACHINHO                                    
MG;GR04;RIACHO DOS MACHADOS                          
MG;GR04;RIBEIRAO DAS NEVES                           
MG;GR04;RIBEIRAO VERMELHO                            
MG;GR04;RIO ACIMA                                    
MG;GR04;RIO CASCA                                    
MG;GR04;RIO DO PRADO                                 
MG;GR04;RIO DOCE                                     
MG;GR04;RIO ESPERA                                   
MG;GR04;RIO MANSO                                    
MG;GR04;RIO NOVO                                     
MG;GR04;RIO PARANAIBA                                
MG;GR04;RIO PARDO DE MINAS                           
MG;GR04;RIO PIRACICABA                               
MG;GR04;RIO POMBA                                    
MG;GR04;RIO PRETO                                    
MG;GR04;RIO VERMELHO                                 
MG;GR04;RITAPOLIS                                    
MG;GR04;ROCHEDO DE MINAS                             
MG;GR04;RODEIRO                                      
MG;GR04;ROMARIA                                      
MG;GR04;ROSARIO DA LIMEIRA                           
MG;GR04;RUBELITA                                     
MG;GR04;RUBIM                                        
MG;GR04;SABARA                                       
MG;GR04;SABINOPOLIS                                  
MG;GR04;SACRAMENTO                                   
MG;GR04;SALINAS                                      
MG;GR04;SALTO DA DIVISA                              
MG;GR04;SANTA BARBARA                                
MG;GR04;SANTA BARBARA DO LESTE                       
MG;GR04;SANTA BARBARA DO MONTE VERDE                 
MG;GR04;SANTA BARBARA DO TUGURIO                     
MG;GR04;SANTA CRUZ DE MINAS                          
MG;GR04;SANTA CRUZ DE SALINAS                        
MG;GR04;SANTA CRUZ DO ESCALVADO                      
MG;GR04;SANTA EFIGENIA DE MINAS                      
MG;GR04;SANTA FE DE MINAS                            
MG;GR04;SANTA HELENA DE MINAS                        
MG;GR04;SANTA JULIANA                                
MG;GR04;SANTA LUZIA                                  
MG;GR04;SANTA MARGARIDA                              
MG;GR04;SANTA MARIA DE ITABIRA                       
MG;GR04;SANTA MARIA DO SALTO                         
MG;GR04;SANTA MARIA DO SUACUI                        
MG;GR04;SANTA RITA DE CALDAS                         
MG;GR04;SANTA RITA DE IBITIPOCA                      
MG;GR04;SANTA RITA DE JACUTINGA                      
MG;GR04;SANTA RITA DE MINAS                          
MG;GR04;SANTA RITA DO ITUETO                         
MG;GR04;SANTA RITA DO SAPUCAI                        
