ID;Unidade regional;UF;Município;Serviço;N° Fistel;N° da Estacao;Latitude da Estação;Longitude da Estação
2738;UO062;PB;Mamanguape;RETRANSMISSAO DE T.V.;50413509575;1002935471;-6,835028;-35,122196
2739;UO062;PB;Mamanguape;RETRANSMISSAO DE T.V.;50413494799;1002916590;-6,835028;-35,122196
2740;UO062;PB;Mamanguape;Radiodifusão Comunitária;50442618239;1014817290;-6,841944;-35,135
2741;UO062;PB;Mamanguape;RETRANSMISSAO DE T.V.;50413510409;1002943512;-6,816667;-35,134167
2742;UO062;PB;Mamanguape;SERVIÇO MOVEL PESSOAL;50409428698;2126419;-6,8337;-35,1213
2743;UO062;PB;Mamanguape;SERVIÇO MOVEL PESSOAL;50409146285;691170142;-6,8337;-35,1213
2744;UO062;PB;Mamanguape;SERVIÇO MOVEL PESSOAL;50409428698;442025475;-6,8337;-35,1213
2745;UO062;PB;Mamanguape;SERVIÇO MOVEL PESSOAL;50409307637;697847675;-6,8337;-35,1213
2746;UO062;PB;Mamanguape;Limitado Privado;50438626702;1012779278;-6,829611;-35,11778
2747;UO062;PB;Mamanguape;Limitado Privado;50417179405;699581877;-6,840839;-35,130302
2748;UO062;PB;Mamanguape;Limitado Privado;7030010434;1011090802;-6,838467;-35,132465
2749;UO062;PB;Mamanguape;Limitado Privado;50417179405;1012153956;-6,840639;-35,13161
2750;UO062;PB;Mamanguape;Limitado Privado;7030010434;3816095;-6,838333;-35,135277
2751;UO062;PB;Mamanguape;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50412593998;1002060807;-6,839722;-35,131668
2752;UO062;PB;Mamanguape;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;7020044212;637066910;-6,843972;-35,095917
2753;UO062;PB;Picuí;Radiodifusão Comunitária;50012298557;679343776;-6,521945;-36,337223
2754;UO062;PB;Picuí;RETRANSMISSAO DE T.V.;11111111707;322964334;-6,555278;-36,34889
2755;UO062;PB;Picuí;RETRANSMISSAO DE T.V.;50413520706;1002948948;-6,51;-36,346943
2756;UO062;PB;Picuí;RETRANSMISSAO DE T.V.;50413502309;1002933991;-6,510556;-36,346943
2757;UO062;PB;Picuí;RETRANSMISSAO DE T.V.;50413501590;1002929790;-6,512833;-36,339584
2758;UO062;PB;Picuí;RETRANSMISSAO DE T.V.;50413509737;1002942907;-6,512833;-36,339584
2759;UO062;PB;Picuí;SERVIÇO MOVEL PESSOAL;50409428698;689725698;-6,50845;-36,3497
2760;UO062;PB;Picuí;SERVIÇO MOVEL PESSOAL;50409146285;691073252;-6,50845;-36,3497
2761;UO062;PB;Picuí;SERVIÇO MOVEL PESSOAL;50409307637;690841981;-6,50845;-36,3497
2762;UO062;PB;Picuí;Limitado Privado;7030010434;682909947;-6,510833;-36,34639
2763;UO062;PB;Picuí;Limitado Privado;50406624160;1004399933;-6,506964;-36,342136
2764;UO062;PB;Picuí;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;7020044212;3813770;-6,435392;-36,29283
2765;UO062;PB;Rio Tinto;RETRANSMISSAO DE T.V.;50413261506;1002580894;-6,803056;-35,080555
2766;UO062;PB;Rio Tinto;RETRANSMISSAO DE T.V.;50400770253;323715958;-6,803056;-35,080555
2767;UO062;PB;Rio Tinto;RETRANSMISSAO DE T.V.;7023491198;322735130;-6,803056;-35,080555
2768;UO062;PB;Rio Tinto;Radiodifusão Comunitária;50404072038;689836414;-6,802778;-35,0825
2769;UO062;PB;Rio Tinto;RETRANSMISSAO DE T.V.;50413507360;1002950918;-6,803;-35,081917
2770;UO062;PB;Rio Tinto;RETRANSMISSAO DE T.V.;50413494950;1002933509;-6,803;-35,081917
2771;UO062;PB;Rio Tinto;RETRANSMISSAO DE T.V.;50413511049;1002954077;-6,803;-35,081917
2772;UO062;PB;Rio Tinto;RETRANSMISSAO DE T.V.;50413512606;1002933614;-6,803025;-35,08197
2773;UO062;PB;Rio Tinto;Limitado Privado;7030009428;543438;-6,863889;-34,930557
2774;UO062;PB;Rio Tinto;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;7020044212;687534984;-6,843167;-35,080223
2775;UO062;PB;Rio Tinto;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;7020044212;148121;-6,777778;-34,922222
2776;UO062;PB;Santa Rita;Radiodifusão Sonora em Freqüência Modulada;21000101401;323256457;-7,088333;-34,96472
2777;UO062;PB;Santa Rita;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;7020044212;637057503;-7,113889;-34,978058
2778;UO062;PB;São Bento;Radiodifusão Comunitária;50416038476;1011000803;-6,438333;-37,392223
2779;UO062;PB;São Bento;RETRANSMISSAO DE T.V.;50413507793;1002951302;-6,485036;-37,446793
2780;UO062;PB;São Bento;RETRANSMISSAO DE T.V.;50413520030;1002951140;-6,491667;-37,448334
2781;UO062;PB;São Bento;RETRANSMISSAO DE T.V.;50413505820;1002944268;-6,490667;-37,450417
2782;UO062;PB;São Bento;RETRANSMISSAO DE T.V.;50413510077;1002958129;-6,490667;-37,450417
2783;UO062;PB;São Bento;RETRANSMISSAO DE T.V.;50413507440;1002927614;-6,490667;-37,450417
2784;UO062;PB;São Bento;RETRANSMISSAO DE T.V.;50413513505;1002958641;-6,492778;-37,449722
2785;UO062;PB;São Bento;Limitado Privado;50417425295;1007040936;-6,494458;-37,446964
2786;UO062;PB;São Bento;Limitado Privado;50417425295;1007040936;-6,49444;-37,44697
2787;UO062;PB;São Bento;Limitado Privado;7030010434;682826294;-6,4875;-37,4475
2788;UO062;PB;São Bento;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;7020044212;641071213;-6,467778;-37,414722
2789;UO071;MT;Alto Garças;RETRANSMISSAO DE T.V.;50400547422;323715281;-16,960667;-53,535416
2790;UO071;MT;Alto Garças;Radiodifusão Comunitária;50013840282;684040352;-16,95111;-53,52611
2791;UO071;MT;Alto Garças;RETRANSMISSAO DE T.V.;50400804921;683135287;-16,94389;-53,528057
2792;UO071;MT;Alto Garças;RETRANSMISSAO DE T.V.;9023492102;322833728;-16,94389;-53,528057
2793;UO071;MT;Alto Garças;Radioenlaces associados ao SCM;50013414186;688344860;-16,945889;-53,53114
2794;UO071;MT;Castanheira;Radiodifusão Comunitária;50411566547;1008401606;-11,137222;-58,613335
2795;UO071;MT;Castanheira;Radiodifusão Sonora em Freqüência Modulada;50402294963;697611744;-11,140555;-58,614166
2796;UO071;MT;Castanheira;RETRANSMISSAO DE T.V.;50400803950;359994067;-11,133611;-58,605556
2797;UO071;MT;Castanheira;RETRANSMISSAO DE T.V.;50400804506;323729886;-11,1325;-58,6025
2798;UO071;MT;Colíder;Radiodifusão Sonora em Freqüência Modulada;50400079909;690335695;-10,834444;-55,42139
2799;UO071;MT;Colíder;RETRANSMISSAO DE T.V.;50413297888;1002424167;-10,823112;-55,448307
2800;UO071;MT;Colíder;Radiodifusão Comunitária;50010479783;598611274;-10,805278;-55,458332
2801;UO071;MT;Colíder;RETRANSMISSAO DE T.V.;9030130610;322834104;-10,813334;-55,455
2802;UO071;MT;Colíder;RETRANSMISSAO DE T.V.;15000212100;323142796;-10,813334;-55,455
2803;UO071;MT;Colíder;RETRANSMISSAO DE T.V.;50400715660;323139167;-10,813334;-55,455
2804;UO071;MT;Colíder;Especial de Supervisão e Controle/Terceiros;50406825149;1014746539;-10,805555;-55,458332
2805;UO071;MT;Colíder;Especial de Supervisão e Controle/Terceiros;50406825149;1014746458;-10,808888;-55,456665
2806;UO071;MT;Colíder;Limitado Privado;50404415172;1014766572;-10,807222;-55,457222
2807;UO071;MT;Colíder;Especial de Supervisão e Controle/Terceiros;50406825149;1014746490;-10,806111;-55,455833
2808;UO071;MT;Colíder;Limitado Privado;50404415172;1014766521;-10,813056;-55,454723
2809;UO071;MT;Colíder;Limitado Privado;50404415172;1014766505;-10,801389;-55,462776
2810;UO071;MT;Colíder;Limitado Privado;9030079320;1004915362;-10,795778;-55,465305
2811;UO071;MT;Colíder;Limitado Privado;9030079320;1004915397;-10,795528;-55,464916
2812;UO071;MT;Colíder;Limitado Privado;50404415172;1014766513;-10,8075;-55,454166
2813;UO071;MT;Colíder;Especial de Supervisão e Controle/Terceiros;50406825149;1014746474;-10,803611;-55,45889
2814;UO071;MT;Colíder;Limitado Privado;50411681567;1001507280;-10,817764;-55,456158
2815;UO071;MT;Colíder;Especial de Supervisão e Controle/Terceiros;50406825149;1014746520;-10,814722;-55,45361
2816;UO071;MT;Colíder;Especial de Supervisão e Controle/Terceiros;50406825149;1014746440;-10,811666;-55,452778
2817;UO071;MT;Comodoro;Radiodifusão Sonora em Onda Média;50406184410;696012227;-13,6775;-59,792778
2818;UO071;MT;Comodoro;Radiodifusão Comunitária;50010613501;599998687;-13,6575;-59,79028
2819;UO071;MT;Comodoro;RETRANSMISSAO DE T.V.;50400802473;359994407;-13,663055;-59,78583
2820;UO071;MT;Comodoro;RETRANSMISSAO DE T.V.;50400548909;2134420;-13,655416;-59,77689
2821;UO071;MT;Comodoro;RETRANSMISSAO DE T.V.;50400805731;441534147;-13,661389;-59,78583
2822;UO071;MT;Comodoro;Limitado Privado;50404404480;699688337;-13,65775;-59,78614
2823;UO071;MT;Comodoro;Limitado Privado;9030079320;1003178372;-13,658219;-59,789352
2824;UO071;MT;Comodoro;Limitado Privado;9030079320;1000703913;-13,657922;-59,785156
2825;UO071;MT;Jaciara;Radiodifusão Sonora em Onda Média;50011054980;323665187;-15,971111;-54,934166
2826;UO071;MT;Jaciara;RETRANSMISSAO DE T.V.;50400806380;323736475;-15,9575;-54,974167
2827;UO071;MT;Jaciara;RETRANSMISSAO DE T.V.;50400549557;322821304;-15,9575;-54,974167
2828;UO071;MT;Jaciara;RETRANSMISSAO DE T.V.;15000212967;323143016;-15,965278;-54,968334
2829;UO071;MT;Jaciara;RETRANSMISSAO DE T.V.;15000047400;323136540;-15,957222;-54,970833
2830;UO071;MT;Jaciara;RETRANSMISSAO DE T.V.;50413259447;1002424175;-15,957222;-54,970833
2831;UO071;MT;Jaciara;Limitado Privado;50410167800;1015236755;-15,966544;-54,969368
2832;UO071;MT;Jaciara;Limitado Privado;9030079320;1004915788;-15,949325;-54,979614
2833;UO071;MT;Nortelândia;Radiodifusão Sonora em Onda Média;15000000358;323134750;-14,454722;-56,802776
2834;UO071;MT;Nortelândia;RETRANSMISSAO DE T.V.;9020135139;322822661;-14,454722;-56,802776
2835;UO071;MT;Nortelândia;RETRANSMISSAO DE T.V.;50400550482;323716156;-14,461805;-56,759666
2836;UO071;MT;Nortelândia;RETRANSMISSAO DE T.V.;50406531404;1002770014;-14,444506;-56,796974
2837;UO071;MT;Nortelândia;Limitado Privado;50410167800;1015163618;-14,455708;-56,80437
2838;UO071;MT;Nortelândia;Limitado Privado;50417425295;1014749236;-14,450667;-56,81161
2839;UO071;MT;Primavera do Leste;RETRANSMISSAO DE T.V.;50400806894;323736513;-15,551945;-54,285
2840;UO071;MT;Primavera do Leste;Radiodifusão Comunitária;50410655007;1002773919;-15,521389;-54,3275
2841;UO071;MT;Primavera do Leste;Radiodifusão Comunitária;50409589438;1001385290;-15,572778;-54,33389
2842;UO071;MT;Primavera do Leste;RETRANSMISSAO DE T.V.;15000211561;323142737;-15,558888;-54,296112
2843;UO071;MT;Primavera do Leste;RETRANSMISSAO DE T.V.;50400545993;323729924;-15,570723;-54,29878
2844;UO071;MT;Primavera do Leste;Limitado Privado;50414926625;1006028614;-15,5575;-54,30417
2845;UO071;MT;Primavera do Leste;Limitado Privado;50417179405;699175887;-15,540467;-54,303738
2846;UO071;MT;Primavera do Leste;Limitado Privado;50412748274;1001992013;-15,556594;-54,291756
2847;UO071;MT;Primavera do Leste;Limitado Privado;50414926625;1006028908;-15,550556;-54,296112
2848;UO071;MT;Primavera do Leste;Especial de Supervisão e Controle/Terceiros;50414803388;1006050865;-15,552584;-54,298527
2849;UO071;MT;Primavera do Leste;Limitado Privado;50414926625;1006028932;-15,559167;-54,307777
2850;UO071;MT;Primavera do Leste;Limitado Privado;50414926625;1006028878;-15,558889;-54,30625
2851;UO071;MT;Primavera do Leste;Limitado Privado;50414926625;1006028886;-15,557639;-54,29878
2852;UO071;MT;Primavera do Leste;Limitado Privado;50417179405;699175917;-15,557167;-54,298916
2853;UO071;MT;Primavera do Leste;Limitado Privado;15000086996;687681758;-15,549444;-54,295834
2854;UO071;MT;Primavera do Leste;Limitado Privado;50414926625;1006029122;-15,532083;-54,287224
2855;UO071;MT;Primavera do Leste;Limitado Privado;50402239350;687646839;-15,555528;-54,296528
2856;UO071;MT;Primavera do Leste;Limitado Privado;9030079320;1003224331;-15,556444;-54,29455
2857;UO071;MT;Primavera do Leste;Limitado Privado;50402634810;689697295;-15,5625;-54,29361
2858;UO071;MT;Primavera do Leste;Limitado Privado;9030079320;1003224307;-15,556617;-54,3086
2859;UO071;MT;Primavera do Leste;Especial de Supervisão e Controle/Terceiros;50414803388;1006051063;-15,563334;-54,30111
2860;UO071;MT;Primavera do Leste;Especial de Supervisão e Controle/Terceiros;50414803388;1006051187;-15,554722;-54,295
2861;UO071;MT;Primavera do Leste;Especial de Supervisão e Controle/Terceiros;50414803388;1006050458;-15,531944;-54,293888
2862;UO071;MT;Primavera do Leste;Limitado Privado;50410503258;699480930;-15,557389;-54,29597
2863;UO071;MT;Primavera do Leste;Limitado Privado;50417179405;699175895;-15,554069;-54,290287
2864;UO071;MT;Primavera do Leste;Especial de Supervisão e Controle/Terceiros;50414803388;1006050547;-15,557917;-54,297085
2865;UO071;MT;Primavera do Leste;Limitado Privado;50012321206;1014456654;-15,552761;-54,298832
2866;UO071;MT;Primavera do Leste;Limitado Privado;50414926625;1006028070;-15,550361;-54,298943
2867;UO071;MT;Terra Nova do Norte;RETRANSMISSAO DE T.V.;50400544598;3629287;-10,593631;-55,123634
2868;UO071;MT;Terra Nova do Norte;RETRANSMISSAO DE T.V.;50400801230;443805539;-10,579166;-54,801388
2869;UO071;MT;Terra Nova do Norte;RETRANSMISSAO DE T.V.;50400715740;323139159;-10,516945;-55,230835
2870;UO071;MT;Terra Nova do Norte;RETRANSMISSAO DE T.V.;50400808404;2592304;-10,516945;-55,230835
2871;UO071;MT;Terra Nova do Norte;SERVIÇO MOVEL PESSOAL;50409146366;422421189;-10,517;-55,231
2872;UO071;MT;Terra Nova do Norte;SERVIÇO MOVEL PESSOAL;50409314250;1013091695;-10,517;-55,231
2873;UO071;MT;Terra Nova do Norte;SERVIÇO MOVEL PESSOAL;50409889580;690731841;-10,517;-55,231
2874;UO071;MT;Terra Nova do Norte;Limitado Privado;9030079320;1000682410;-10,594422;-55,11953
2875;UO071;MT;Terra Nova do Norte;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;9030120223;511486766;-10,516944;-55,22972
2876;UO071;MT;Várzea Grande;Radiodifusão Comunitária;50410620300;1001386334;-15,679444;-56,121387
2877;UO071;MT;Várzea Grande;Limitado Privado;50410167800;1013203043;-15,666825;-56,131622
2878;UO071;MT;Várzea Grande;Limitado Privado;50416622402;1007029851;-15,666828;-56,131638
2879;UO072;MS;Batayporã;RETRANSMISSAO DE T.V.;9023487605;322832900;-22,295279;-53,27111
2880;UO072;MS;Batayporã;Radiodifusão Comunitária;50011648341;641080166;-22,296112;-53,273056
2881;UO072;MS;Batayporã;RETRANSMISSAO DE T.V.;50400565404;682670456;-22,298471;-53,264362
2882;UO072;MS;Batayporã;SERVIÇO MOVEL PESSOAL;50409314250;685087549;-22,2944;-53,2705
2883;UO072;MS;Batayporã;SERVIÇO MOVEL PESSOAL;50409146366;1188500;-22,2944;-53,2705
2884;UO072;MS;Batayporã;SERVIÇO MOVEL PESSOAL;50409889580;687294118;-22,2944;-53,2705
2885;UO072;MS;Bela Vista;RETRANSMISSAO DE T.V.;9023487796;322832926;-22,108889;-56,52111
2886;UO072;MS;Bela Vista;Radiodifusão Comunitária;50013874772;684071924;-22,108334;-56,53417
2887;UO072;MS;Bela Vista;RETRANSMISSAO DE T.V.;50400557223;322832527;-22,108889;-56,52111
2888;UO072;MS;Bela Vista;SERVIÇO MOVEL PESSOAL;50409314250;684498464;-22,1073;-56,5263
2889;UO072;MS;Bela Vista;SERVIÇO MOVEL PESSOAL;50409146366;684656345;-22,1073;-56,5263
2890;UO072;MS;Bela Vista;SERVIÇO MOVEL PESSOAL;50409889580;700010700;-22,1073;-56,5263
2891;UO072;MS;Bela Vista;SERVIÇO MOVEL PESSOAL;50409889580;700010700;-22,10705;-56,53277
2892;UO072;MS;Cassilândia;RETRANSMISSAO DE T.V.;9023488172;322833078;-19,133333;-51,75
2893;UO072;MS;Cassilândia;Radiodifusão Sonora em Freqüência Modulada;9030127406;322833922;-19,111666;-51,761944
2894;UO072;MS;Cassilândia;RETRANSMISSAO DE T.V.;50400559358;322833060;-18,957777;-52,39528
2895;UO072;MS;Cassilândia;RETRANSMISSAO DE T.V.;50400565080;323716440;-19,107222;-51,7525
2896;UO072;MS;Cassilândia;RETRANSMISSAO DE T.V.;50400559510;322833116;-19,113333;-51,734165
2897;UO072;MS;Cassilândia;Radiodifusão Comunitária;50012960802;683132172;-19,113333;-51,734165
2898;UO072;MS;Corumbá;RETRANSMISSAO DE T.V.;50400553740;322828759;-17,55;-55,833332
2899;UO072;MS;Costa Rica;RETRANSMISSAO DE T.V.;9023488253;322833132;-18,563612;-53,0375
2900;UO072;MS;Costa Rica;Radiodifusão Comunitária;50406099308;692232427;-18,543888;-53,126945
2901;UO072;MS;Costa Rica;RETRANSMISSAO DE T.V.;50400559781;322833140;-18,543888;-53,129166
2902;UO072;MS;Costa Rica;SERVIÇO MOVEL PESSOAL;50409314250;684655870;-18,5432;-53,1287
2903;UO072;MS;Costa Rica;SERVIÇO MOVEL PESSOAL;50409146366;5187834;-18,5432;-53,1287
2904;UO072;MS;Costa Rica;SERVIÇO MOVEL PESSOAL;50409889580;686721713;-18,5432;-53,1287
2905;UO072;MS;Iguatemi;Radiodifusão Sonora em Freqüência Modulada;50400061104;689272863;-23,678888;-54,56111
2906;UO072;MS;Iguatemi;RETRANSMISSAO DE T.V.;9023488687;322833167;-23,672222;-54,5475
2907;UO072;MS;Iguatemi;RETRANSMISSAO DE T.V.;50400560100;322833175;-23,680277;-54,56111
2908;UO072;MS;Iguatemi;Radiodifusão Comunitária;50011415916;631420363;-23,68;-54,56222
2909;UO072;MS;Iguatemi;RETRANSMISSAO DE T.V.;50400555956;322832616;-23,680277;-54,56111
2910;UO072;MS;Iguatemi;SERVIÇO MOVEL PESSOAL;50409314250;685087620;-23,6736;-54,5637
2911;UO072;MS;Iguatemi;SERVIÇO MOVEL PESSOAL;50409146366;3754286;-23,6736;-54,5637
2912;UO072;MS;Iguatemi;SERVIÇO MOVEL PESSOAL;50409889580;687646049;-23,6736;-54,5637
2913;UO072;MS;Ivinhema;RETRANSMISSAO DE T.V.;9020253760;322825970;-22,266666;-53,633335
2914;UO072;MS;Ivinhema;RETRANSMISSAO DE T.V.;9030178736;323730124;-22,304722;-53,815277
2915;UO072;MS;Ivinhema;RETRANSMISSAO DE T.V.;50400551535;322825989;-22,304722;-53,815277
2916;UO072;MS;Ivinhema;RETRANSMISSAO DE T.V.;50400555107;322832632;-22,304722;-53,815277
2917;UO072;MS;Nova Alvorada do Sul;Radiodifusão Comunitária;50011551429;637127382;-21,456667;-54,38278
2918;UO072;MS;Nova Alvorada do Sul;RETRANSMISSAO DE T.V.;9030181605;322837928;-21,465834;-54,38389
2919;UO072;MS;Nova Alvorada do Sul;RETRANSMISSAO DE T.V.;50400562812;322833604;-21,465834;-54,38389
2920;UO072;MS;Nova Alvorada do Sul;RETRANSMISSAO DE T.V.;50400564270;682668842;-21,450756;-54,373062
2921;UO072;MS;Nova Alvorada do Sul;SERVIÇO MOVEL PESSOAL;50409314250;684857278;-21,4657;-54,3825
2922;UO072;MS;Nova Alvorada do Sul;SERVIÇO MOVEL PESSOAL;50409146366;1207105;-21,4657;-54,3825
2923;UO072;MS;Nova Alvorada do Sul;SERVIÇO MOVEL PESSOAL;50409889580;686161394;-21,4657;-54,3825
2924;UO072;MS;Paranaíba;RETRANSMISSAO DE T.V.;50400561689;322833345;-19,7;-51,183334
2925;UO072;MS;Paranaíba;Radiodifusão Comunitária;50013460455;683579649;-19,675833;-51,18861
2926;UO072;MS;Paranaíba;Radiodifusão Sonora em Freqüência Modulada;50402347242;692132600;-19,68739;-51,190807
2927;UO072;MS;Paranaíba;RETRANSMISSAO DE T.V.;50400561506;322833329;-19,677221;-51,190834
2928;UO072;MS;Paranaíba;RETRANSMISSAO DE T.V.;50400567105;322837863;-19,677221;-51,190834
2929;UO072;MS;Paranaíba;SERVIÇO MOVEL PESSOAL;50418418888;693200340;-19,6746;-51,1909
2930;UO072;MS;Paranaíba;SERVIÇO MOVEL PESSOAL;50409314250;1009123774;-19,6746;-51,1909
2931;UO072;MS;Paranaíba;SERVIÇO MOVEL PESSOAL;50409314250;684330202;-19,6746;-51,1909
2932;UO072;MS;Paranaíba;SERVIÇO MOVEL PESSOAL;50409146366;691381542;-19,6746;-51,1909
2933;UO072;MS;Paranaíba;SERVIÇO MOVEL PESSOAL;50409889580;685047008;-19,6746;-51,1909
2934;UO072;MS;Ponta Porã;Radiodifusão Comunitária;50415086400;1006818488;-22,48611;-55,710835
2935;UO072;MS;Porto Murtinho;RETRANSMISSAO DE T.V.;9023490584;684571064;-21,7;-57,871113
2936;UO072;MS;Porto Murtinho;RETRANSMISSAO DE T.V.;9023489730;322833442;-21,698889;-57,8825
2937;UO072;MS;Porto Murtinho;Radiodifusão Comunitária;50404341543;691269300;-21,699722;-57,886944
2938;UO072;MS;Porto Murtinho;SERVIÇO MOVEL PESSOAL;50409314250;687290651;-21,6981;-57,8836
2939;UO072;MS;Porto Murtinho;SERVIÇO MOVEL PESSOAL;50409146366;641034687;-21,6981;-57,8836
2940;UO072;MS;Porto Murtinho;SERVIÇO MOVEL PESSOAL;50409889580;686225627;-21,6981;-57,8836
2941;UO072;MS;Porto Murtinho;SERVIÇO MOVEL PESSOAL;50409146366;688041124;-21,6981;-57,8836
2942;UO072;MS;Sete Quedas;RETRANSMISSAO DE T.V.;9020336118;322828651;-23,970278;-55,035557
2943;UO072;MS;Sete Quedas;RETRANSMISSAO DE T.V.;9023486986;322832721;-23,970278;-55,035557
2944;UO072;MS;Sete Quedas;Radiodifusão Comunitária;50407875379;699102154;-23,974722;-55,050835
2945;UO073;TO;Araguacema;RETRANSMISSAO DE T.V.;50400624940;1350323;-8,8;-49,55
2946;UO073;TO;Araguacema;RETRANSMISSAO DE T.V.;50400839121;683110705;-8,803611;-49,55639
2947;UO073;TO;Araguacema;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50413383610;1003298483;-8,815847;-49,559113
2948;UO073;TO;Araguacema;Radiodifusão Sonora em Freqüência Modulada;50001789392;323668925;-8,816112;-49,559166
2949;UO073;TO;Araguacema;SERVIÇO MOVEL PESSOAL;50409889580;1001325246;-8,80755;-49,5569
2950;UO073;TO;Araguacema;SERVIÇO MOVEL PESSOAL;50409314250;1013054099;-8,80755;-49,5569
2951;UO073;TO;Araguaçu;RETRANSMISSAO DE T.V.;25000100662;323317057;-12,930555;-49,82639
2952;UO073;TO;Araguaçu;Radiodifusão Comunitária;50404823882;691274983;-12,928056;-49,831112
2953;UO073;TO;Araguaçu;RETRANSMISSAO DE T.V.;50400817900;323755844;-12,921111;-49,83139
2954;UO073;TO;Araguaçu;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50413384187;1003058938;-12,921586;-49,83181
2955;UO073;TO;Araguanã;RETRANSMISSAO DE T.V.;50400618389;323021476;-6,614444;-48,62611
2956;UO073;TO;Arapoema;RETRANSMISSAO DE T.V.;50400765926;323316727;-7,616667;-49,216667
2957;UO073;TO;Arapoema;RETRANSMISSAO DE T.V.;50400625245;323755852;-7,657778;-49,06389
2958;UO073;TO;Arapoema;RETRANSMISSAO DE T.V.;13023488762;323033202;-7,657778;-49,06389
2959;UO073;TO;Arapoema;SERVIÇO MOVEL PESSOAL;50409314250;1012742340;-7,65463;-49,0637
2960;UO073;TO;Arapoema;SERVIÇO MOVEL PESSOAL;50409889580;1000959470;-7,65463;-49,0637
2961;UO073;TO;Arapoema;SERVIÇO MOVEL PESSOAL;50409146366;684688000;-7,65463;-49,0637
2962;UO073;TO;Colinas do Tocantins;Radiodifusão Sonora em Onda Média;13008005268;323010482;-8,059167;-48,475
2963;UO073;TO;Colinas do Tocantins;Radiodifusão Comunitária;50011451718;631429786;-8,061666;-48,471943
2964;UO073;TO;Colinas do Tocantins;SERVIÇO MOVEL PESSOAL;50409314250;684331551;-8,05764;-48,4757
2965;UO073;TO;Colinas do Tocantins;SERVIÇO MOVEL PESSOAL;50409146366;684604493;-8,05764;-48,4757
2966;UO073;TO;Colinas do Tocantins;SERVIÇO MOVEL PESSOAL;50409889580;685055558;-8,05764;-48,4757
2967;UO073;TO;Colinas do Tocantins;Limitado Privado;13020280494;3292894;-8,059222;-48,48175
2968;UO073;TO;Formoso do Araguaia;Radiodifusão Comunitária;50403983959;690349840;-11,8125;-49,51889
2969;UO073;TO;Formoso do Araguaia;RETRANSMISSAO DE T.V.;50400765683;323316751;-11,788489;-49,52726
2970;UO073;TO;Formoso do Araguaia;RETRANSMISSAO DE T.V.;50400623200;323022367;-11,796667;-49,52889
2971;UO073;TO;Formoso do Araguaia;RETRANSMISSAO DE T.V.;50400625750;323755895;-11,795555;-49,5275
2972;UO073;TO;Formoso do Araguaia;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50411209353;1002010168;-11,805361;-49,527473
2973;UO073;TO;Formoso do Araguaia;SERVIÇO MOVEL PESSOAL;50409314250;1015168148;-11,7976;-49,5316
2974;UO073;TO;Formoso do Araguaia;SERVIÇO MOVEL PESSOAL;50409314250;684592495;-11,7976;-49,5316
2975;UO073;TO;Formoso do Araguaia;SERVIÇO MOVEL PESSOAL;50409146366;4743571;-11,7976;-49,5316
2976;UO073;TO;Formoso do Araguaia;SERVIÇO MOVEL PESSOAL;50409889580;684902621;-11,7976;-49,5316
2977;UO073;TO;Formoso do Araguaia;Limitado Privado;13030018962;308137;-11,487833;-49,94978
2978;UO073;TO;Guaraí;Radiodifusão Sonora em Onda Média;13030094634;323035205;-8,835834;-48,51278
2979;UO073;TO;Guaraí;RETRANSMISSAO DE T.V.;50400619601;323021239;-8,8275;-48,518333
2980;UO073;TO;Guaraí;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410617180;1003137900;-8,827233;-48,518623
2981;UO073;TO;Guaraí;Radiodifusão Comunitária;50409065528;698656520;-8,83;-48,511112
2982;UO073;TO;Guaraí;RETRANSMISSAO DE T.V.;13020263301;323024165;-8,834167;-48,510277
2983;UO073;TO;Guaraí;RETRANSMISSAO DE T.V.;50400765250;323316778;-8,834167;-48,510277
2984;UO073;TO;Guaraí;Limitado Privado;13020280494;1007511882;-8,845917;-48,50533
2985;UO073;TO;Paraíso do Tocantins;RETRANSMISSAO DE T.V.;25000100310;323316921;-10,170811;-48,863884
2986;UO073;TO;Paraíso do Tocantins;Radiodifusão Sonora em Freqüência Modulada;50410672440;1000669049;-10,171389;-48,863888
2987;UO073;TO;Paraíso do Tocantins;RETRANSMISSAO DE T.V.;50400766060;323316808;-10,170667;-48,86386
2988;UO073;TO;Paraíso do Tocantins;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410495484;1003280436;-10,170022;-48,863613
2989;UO073;TO;Paraíso do Tocantins;RETRANSMISSAO DE T.V.;50400622491;323022308;-10,176111;-48,866665
2990;UO073;TO;Paraíso do Tocantins;RETRANSMISSAO DE T.V.;50400766655;323317030;-10,176111;-48,866665
